thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,label_header,label_id
-1.000393067071889242e+00,-6.931443025810786474e-02,1.170754408735716623e-01,-4.290409838051494340e-01,1.264455864969276644e-01,-6.382465676324906578e-01,1.681200000000000117e+01,8.000000000000000000e+00
-9.868733463259810046e-01,-1.016578369527522119e-01,2.259837801508644550e-01,-5.683423586324646420e-02,3.754240254722952808e-02,-4.539881719297241824e-01,1.686299999999999955e+01,8.000000000000000000e+00
-9.470298575017059850e-01,-9.551254273683854046e-02,1.361824739714179999e-01,-1.814114647822012150e-01,8.945221637211707433e-02,-5.573554417515798054e-01,1.691300000000000026e+01,8.000000000000000000e+00
-9.929196367742104679e-01,-7.654438775163857622e-02,7.855003086107700816e-02,-4.906456314331053004e-01,1.494062930314602189e-01,-5.648710908349358073e-01,1.696199999999999974e+01,8.000000000000000000e+00
-9.774543378555456963e-01,-6.360598635214290142e-02,1.846743195466968301e-01,-5.214956615049579636e-01,1.715545138412881143e-01,-4.442806456655638558e-01,1.701200000000000045e+01,8.000000000000000000e+00
-9.632262835677429802e-01,-6.823687114567886236e-02,1.552181746976545873e-01,-6.919624726294186789e-01,2.379638526365130125e-01,-2.518112458014012400e-01,1.706200000000000117e+01,8.000000000000000000e+00
-9.900690237215210576e-01,-1.265299179438934551e-01,1.488547093375687802e-01,-4.607226120874494124e-01,1.636913064290186903e-01,-2.345505947916496081e-01,1.711299999999999955e+01,8.000000000000000000e+00
-9.747732023083329755e-01,-1.560568999991262529e-01,1.581816998123408147e-01,-4.374913310168891956e-01,1.470433776917022817e-01,-2.318030587933463116e-01,1.716300000000000026e+01,8.000000000000000000e+00
-1.128672278518428440e+00,-1.744342664201208870e-01,1.635254007403916243e-01,-2.056024997160393608e-01,1.135714868667334204e-01,-2.073427591851439433e-01,1.721199999999999974e+01,8.000000000000000000e+00
-1.186748461774372876e+00,5.530408844601569784e-03,1.281382477126413177e-01,9.570675615099255573e-02,6.741913229227000648e-02,1.751802138074018411e-01,1.726200000000000045e+01,8.000000000000000000e+00
-1.116920084354078968e+00,9.905291652975796446e-02,1.370396888406691382e-01,2.651077845439646086e-01,3.716884190117482334e-02,7.864374793974404643e-01,1.731200000000000117e+01,8.000000000000000000e+00
-1.049193045694661652e+00,1.295864800795428207e-01,-2.364178586119392803e-03,4.241621652952579646e-01,2.574076247715199606e-01,1.454639149154548949e+00,1.736299999999999955e+01,8.000000000000000000e+00
-1.044535924705026320e+00,-3.550561886492268476e-02,-4.105531774556951674e-02,2.079944480363760950e-01,1.982736769192683934e-01,1.946871894602332009e+00,1.741300000000000026e+01,8.000000000000000000e+00
-1.140113937346150408e+00,-1.513483317957162455e-01,4.103196393876092085e-02,3.579657404735079318e-01,3.796564392080235828e-02,1.983226933751855325e+00,1.746199999999999974e+01,8.000000000000000000e+00
-1.123239141840717936e+00,-1.548236002014974910e-01,5.164686420272294326e-02,5.219849667123337422e-01,-1.461361501427858034e-01,1.475957554530558768e+00,1.751200000000000045e+01,8.000000000000000000e+00
-9.481047147912045059e-01,4.579797781543495233e-02,-5.033272618920133640e-02,8.194079150513207122e-01,-1.097510960183452344e-01,1.229059823401970286e+00,1.756200000000000117e+01,8.000000000000000000e+00
-8.867334587460090622e-01,3.456095887037503867e-02,-2.411918845805805997e-02,5.751306521251062787e-01,-1.459890629292427966e-01,9.548826037350327534e-01,1.761299999999999955e+01,8.000000000000000000e+00
-8.069060787730339968e-01,2.725081996930413947e-02,-9.511139831781816045e-02,3.366435834442636499e-01,-8.741925777260031727e-02,4.886573881597479629e-01,1.766300000000000026e+01,8.000000000000000000e+00
-8.036699905729960403e-01,9.919131489322716155e-02,-7.898788702958194075e-02,-2.140366248790856185e-01,-1.002555314156483059e-02,7.246955244592995227e-02,1.771199999999999974e+01,8.000000000000000000e+00
-8.227642787467995822e-01,2.314576094532483364e-01,1.035077073220737505e-02,-3.444151060209761361e-01,2.568995263206206789e-02,-3.375809967511680942e-01,1.776200000000000045e+01,8.000000000000000000e+00
-9.470288147428732595e-01,4.564690162943929042e-01,1.274656995585133346e-01,1.520132859542660808e-01,-1.182874575260215236e-02,-4.496696146281126683e-01,1.781200000000000117e+01,8.000000000000000000e+00
-9.625099668030395739e-01,4.804330484120919453e-01,1.349952189284487312e-02,2.588353213260276564e-01,1.143715966313798293e-01,-6.095183496598386430e-01,1.786299999999999955e+01,8.000000000000000000e+00
-1.036447462343829784e+00,4.367229225021848071e-01,8.116589796007599167e-02,-6.697751182294811034e-01,9.728266278526334632e-02,-4.066806988354342289e-01,1.791300000000000026e+01,8.000000000000000000e+00
-9.889833142461170734e-01,1.455510102753529433e-01,3.963299424589283859e-02,5.862353152465745731e-01,-1.121213857957966409e-01,-2.584510078978948244e-01,1.796199999999999974e+01,8.000000000000000000e+00
-1.185697093881948438e+00,-4.746348985686676958e-02,5.135907651458252593e-02,3.813615898595206777e-01,-2.464299277749133071e-02,-7.204846058373051143e-01,1.801200000000000045e+01,8.000000000000000000e+00
-1.069699577738706608e+00,3.241199910265278872e-01,-1.475165300055583661e-02,6.843821472381421689e-01,-9.969647309743416563e-02,-5.049248406058920446e-01,1.806200000000000117e+01,8.000000000000000000e+00
-8.231609328239656298e-01,-2.280299446887405490e-01,-1.423683314644171305e-01,-6.953880392054591075e-01,-3.900099897126278747e-02,-8.139977088300123231e-01,1.811299999999999955e+01,8.000000000000000000e+00
-1.011920253530019354e+00,7.363881038868214102e-02,1.164608297291376271e-01,-3.078662655945432758e-01,1.081732105269079813e-01,-7.308148078424746563e-01,1.816300000000000026e+01,8.000000000000000000e+00
-9.550710783280180749e-01,-1.200671472359847308e-01,2.047651218701447839e-01,-2.006598927147739408e-01,5.357621429120715956e-02,-7.429521054543600789e-01,1.821199999999999974e+01,8.000000000000000000e+00
-9.960627108712071243e-01,-5.653525261345820896e-02,1.927371703007095260e-01,-3.169088649476022312e-01,9.859846380110801056e-02,-7.752744401048041745e-01,1.826200000000000045e+01,8.000000000000000000e+00
-1.029620712191271270e+00,1.875058860580498463e-02,5.451830101875317081e-02,-1.830058189499236820e-01,1.527901614124862421e-03,-5.900880526957992256e-01,1.831200000000000117e+01,8.000000000000000000e+00
-9.980256433806522498e-01,-1.179829553613842390e-02,6.801662148042789124e-02,-4.239188257327647369e-01,-3.003463877581765556e-02,-3.699272506046483722e-01,1.836299999999999955e+01,8.000000000000000000e+00
-9.564741170583378471e-01,-1.328293861716888791e-01,1.324336997898442891e-01,-4.994123947403707464e-01,-1.692079526288626807e-03,-3.905670315683897331e-01,1.841300000000000026e+01,8.000000000000000000e+00
-9.657261373035531671e-01,-1.441518246927068481e-01,1.407400036886719552e-01,-3.226976929101646463e-01,6.575793175403421564e-02,-4.109551453910620933e-01,1.846199999999999974e+01,8.000000000000000000e+00
-9.707952910312265260e-01,-1.636131647562285851e-01,1.271892836798649562e-01,-2.181280462429471267e-01,1.183642849021533799e-01,-4.521026965953673371e-01,1.851200000000000045e+01,8.000000000000000000e+00
-9.843031785503326692e-01,-8.874716563239426481e-02,1.310918007010340447e-01,-6.731329301295943535e-02,9.228133140687122538e-02,-4.104046589447500892e-01,1.856200000000000117e+01,8.000000000000000000e+00
-9.724719647214614682e-01,-1.189068100708699782e-01,1.402493843370893889e-01,-3.453320632751606944e-01,8.195320360823989125e-02,-3.715901362278511977e-01,1.861299999999999955e+01,8.000000000000000000e+00
-9.813521365001264263e-01,-1.644586859381482746e-01,1.243888412877319355e-01,-4.240948802281228613e-01,1.016532118619009328e-01,-3.472973706996424492e-01,1.866300000000000026e+01,8.000000000000000000e+00
-1.028930178013131247e+00,-1.628079735360336289e-01,9.373939271857054112e-02,-3.780343685778197460e-01,1.391258833928273320e-01,-2.636237266902291543e-01,1.871199999999999974e+01,8.000000000000000000e+00
-1.129577105913297519e+00,-1.531341529268567536e-01,1.520517542070779216e-01,-2.455771945320443517e-01,1.650889881712553908e-01,-2.053547355719499146e-01,1.876200000000000045e+01,8.000000000000000000e+00
