label_header;thigh_Accel_X;thigh_Accel_Y;thigh_Accel_Z;thigh_Gyro_X;thigh_Gyro_Y;thigh_Gyro_Z;label_id
85.5130;-1.2563134;0.4083566;0.0979121;-1.4207967;0.3174321;-0.6973929;8
85.5630;-1.3442340;0.2642288;0.6721244;-0.7029969;0.1540921;0.5124595;8
85.6130;-1.6958706;0.3120111;0.0715845;0.8559575;-0.2180475;2.5922016;8
85.6620;-1.6343013;-0.6310383;-0.2034965;0.2284514;-1.1756738;3.4373492;8
85.7130;-1.6278296;-0.3068016;0.1298662;2.0375107;-1.0830596;3.3422233;8
85.7630;-0.7674874;-0.2974314;-0.0875604;1.3093617;-0.6323980;2.8172109;8
85.8130;-0.5716899;-0.3179678;-0.0560790;-0.1358440;-0.6420128;1.9653975;8
85.8630;-0.1663440;-0.4704902;-0.2392581;0.7581454;-0.3115733;0.9145799;8
85.9120;-0.3162342;-0.2704964;-0.0161511;2.1100812;0.0472004;-0.1598500;8
85.9630;-1.7266388;1.7558059;0.3350425;0.0894657;0.2439113;0.5653795;8
86.0130;-0.9013346;0.3207352;-0.3156735;-0.8029087;-0.5457426;-0.2484696;8
86.0630;-0.8385515;-0.4748513;0.3693184;1.0437142;-0.4505010;-0.3122866;8
86.1130;-1.1155834;-0.8593847;0.1847070;0.0318290;0.1287164;-2.1577674;8
86.1620;-0.9178576;-0.1687636;0.0332853;0.0707725;0.2994364;-2.6103342;8
86.2130;-1.1362830;-0.0810098;0.0706567;-1.0905358;0.2867509;-3.0718803;8
86.2630;-0.9325327;0.0854077;-0.0138346;-2.0973819;0.3725783;-3.0869156;8
86.3130;-0.8994855;-0.0204571;0.1313837;-2.7172558;0.6885509;-1.9247450;8
86.3630;-1.0432567;0.1876296;0.3317801;-1.2503264;0.4426811;-1.6721226;8
86.4120;-1.2062882;0.4458789;0.1909288;-1.6617425;0.2904960;-0.7406548;8
86.4630;-1.2234144;0.3077073;0.6796816;-0.7499833;0.3422784;0.4369954;8
86.5130;-1.7996627;0.3971818;0.2678752;0.8248359;-0.2430084;2.6231748;8
86.5630;-1.7649690;-0.6440689;-0.2713744;0.9701035;-1.6194869;3.4855024;8
86.6130;-1.7511094;-0.3309520;0.0926366;1.6163000;-1.4468568;3.4906534;8
86.6620;-0.7890771;-0.3993842;0.0484953;1.5113782;-1.1155397;2.8642486;8
86.7130;-0.3239572;-0.4400736;-0.2175368;0.4963703;-0.8013135;1.7272264;8
86.7630;0.1005891;-0.5076509;-0.4287482;1.5039232;0.1759401;0.5413583;8
86.8130;-0.6411731;0.0233361;0.0961615;1.8084996;0.3194964;-0.4490423;8
86.8630;-1.6191962;1.6297468;0.2767985;0.6227773;0.1127669;0.7271396;8
86.9120;-1.2251251;-0.0768261;0.0528926;-1.1839336;-0.6736337;0.2313250;8
86.9630;-0.1529671;-1.0219790;0.0365398;1.2789617;-0.2629890;-1.1891578;8
87.0130;-1.5385194;-0.5190029;0.2609992;-0.3283181;0.1307123;-2.1442967;8
87.0630;-0.8416289;-0.1611009;0.0788025;-0.1620550;0.2738823;-2.9207176;8
87.1130;-1.2209754;0.0360078;-0.0178461;-1.5953886;0.2942400;-3.0942726;8
87.1620;-0.9006818;0.1387006;-0.0050987;-2.3624775;0.4638808;-2.5079103;8
87.2130;-0.8589974;-0.1902523;0.1064611;-2.6322710;0.6628356;-1.7114181;8
87.2630;-1.0320247;0.3967553;0.3892177;-1.2190239;0.4689150;-1.6776500;8
87.3130;-1.1914025;0.4241660;0.2932159;-1.7363635;0.3789247;-0.4670784;8
87.3630;-1.4628284;0.3325561;0.7633362;-0.1074646;0.1710552;0.9297379;8
87.4120;-1.7078720;0.0631421;-0.2192610;0.7276306;-0.3977614;3.1715751;8
87.4630;-1.8910055;-0.6538494;-0.1799536;0.2613418;-1.5154232;3.1499664;8
87.5130;-1.4197916;-0.3692370;0.1310022;1.9486697;-1.2081271;3.0869471;8
87.5630;-0.6870930;-0.3221676;-0.0491167;1.1858521;-0.9233936;2.4095372;8
87.6130;-0.4031895;-0.4896468;-0.1206820;0.6445744;-0.7887138;1.4295675;8
87.6620;0.0771997;-0.5645340;-0.3444460;2.0433409;-0.3044507;0.3477655;8
87.7130;-0.8022934;0.1601956;0.0585530;1.1178913;-0.0023672;-0.5129601;8
87.7630;-1.5138428;1.5883810;0.2183464;1.5344454;-0.2103058;1.0246974;8
87.8130;-1.1854356;-0.1768729;-0.2011415;-2.1795450;-0.5823069;-0.1460788;8
87.8630;-0.1721756;-0.7646996;0.3344566;1.5534813;-0.1659284;-1.0666546;8
87.9120;-1.4725116;-0.4143421;0.4207283;-0.1033603;0.2236733;-1.9911880;8
87.9630;-0.8727143;-0.1263358;-0.0308131;0.1211906;0.2507404;-2.8934273;8
88.0130;-1.1933810;-0.0058295;-0.1484146;-1.5414431;0.2974271;-3.0326987;8
88.0630;-0.7973957;0.0575064;0.0561902;-2.5668604;0.5172126;-2.4404191;8
88.1130;-0.8740451;-0.2586383;0.2440336;-2.1840123;0.7303362;-1.6641591;8
88.1620;-1.0569759;0.3313765;0.3331925;-0.9987887;0.2881756;-1.6126718;8
88.2130;-1.2545167;0.3762683;0.1602912;-1.4442291;0.3769648;-0.3627827;8
88.2630;-1.3947529;0.3223944;0.6043490;-0.2918426;0.2020823;0.7712314;8
88.3130;-1.6845267;0.3962232;-0.2327389;0.4645634;-0.0345886;3.1165102;8
88.3630;-1.7160498;-0.7688091;-0.0469310;0.1078054;-1.4504180;3.1922415;8
88.4120;-1.5592405;-0.3295980;0.1678829;1.8201761;-1.2008656;3.2061411;8
88.4630;-0.7358322;-0.2940188;-0.1653770;1.1720480;-0.8719674;2.5005425;8
88.5130;-0.4552776;-0.3817445;-0.1356791;0.2088650;-0.7685385;1.4431974;8
88.5630;0.0361801;-0.4808829;-0.3554606;1.3795314;-0.1691850;0.3219120;8
88.6130;-0.6257812;-0.0674089;0.0788018;1.7169165;0.0867398;-0.7220564;8
88.6620;-1.6752300;1.6797246;0.3337139;0.6879206;0.0723698;1.0109271;8
88.7130;-1.0678152;-0.1491535;-0.2634777;-1.1769404;-0.6724024;-0.0086050;8
88.7630;-0.5868039;-0.6911768;0.3116035;1.4003472;-0.3119368;-0.8099918;8
88.8130;-1.3042146;-0.6132670;0.2291842;-0.5398690;0.2538438;-2.0913603;8
88.8630;-0.8670242;-0.1701066;0.1036000;-0.0091595;0.2927111;-2.9030434;8
88.9120;-1.1931233;0.0095013;-0.0830437;-1.6551907;0.3116197;-3.1422562;8
88.9630;-0.8963243;0.1356894;-0.0071413;-2.0119185;0.5270311;-2.3233728;8
89.0130;-0.8856275;-0.2547759;0.2105645;-2.1773156;0.5695862;-1.5977407;8
89.0630;-1.0237907;0.3269098;0.2871818;-1.5176801;0.3565207;-1.7106791;8
89.1130;-1.2656054;0.3767325;0.2084024;-1.6989407;0.3348233;-0.4324707;8
89.1620;-1.2975909;0.3163083;0.6105558;-0.7294105;0.2187175;0.5908215;8
89.2130;-1.7359698;0.2714507;0.2282147;0.5047977;-0.2550638;2.7127952;8
89.2630;-1.7043538;-0.6527610;-0.2654804;0.9789736;-1.5344703;3.2633402;8
89.3130;-1.5543902;-0.3299346;0.0669531;1.5694897;-1.3245976;3.2186832;8
89.3630;-0.7757502;-0.3524908;-0.0063622;1.0475412;-1.0666404;2.5407761;8
89.4120;-0.4575451;-0.4977125;-0.1624945;0.2606230;-0.9427011;1.3999593;8
89.4630;0.0788582;-0.5850954;-0.4070034;2.0465586;-0.1014890;0.2695856;8
89.5130;-0.8276294;0.3132902;0.0457967;1.6177553;0.3553121;-0.3304764;8
89.5630;-1.4737154;1.5074523;0.1303727;0.8674799;0.0934585;0.8561623;8
89.6130;-1.1422901;-0.6997636;-0.0557100;-1.4545002;-0.8163898;-0.3302368;8
89.6620;-0.6690525;-0.5420896;0.3123694;1.5847654;-0.0505572;-1.1090462;8
89.7130;-1.1760747;-0.4042376;0.1944826;-0.4875588;0.2765085;-2.2395024;8
89.7630;-0.9591464;-0.2661251;0.0278268;-0.5070126;0.3288435;-2.9755412;8
89.8130;-1.0566273;-0.1381453;-0.1987033;-2.1168784;0.5617230;-3.3764802;8
89.8630;-0.9354108;-0.0272432;0.1660367;-1.9754042;0.8317971;-2.4825503;8
89.9120;-1.0627863;0.3036525;0.5709247;-1.1377783;0.4714563;-1.4762864;8
89.9630;-1.1445603;0.3598904;-0.0058771;-1.7590291;0.1386805;-1.1900190;8
90.0130;-1.2636208;0.1789064;0.3802098;-1.2156147;0.2775768;0.1834659;8
90.0630;-1.5044937;0.3583009;0.5897379;0.1671426;-0.0799469;1.6149291;8
90.1130;-1.5962509;-0.2592564;-0.4275080;0.5967734;-0.6912993;3.4840859;8
90.1620;-1.8827026;-0.4731602;-0.0427602;1.3794667;-1.5744909;3.2653050;8
90.2130;-1.1477081;-0.3251581;0.0908294;1.4276995;-0.7756222;3.0411134;8
90.2630;-0.6006515;-0.2912644;-0.1473608;0.1077714;-0.6659050;2.1936680;8
90.3130;-0.3077861;-0.5295078;-0.1800419;0.5594746;-0.6137528;1.0009715;8
90.3630;0.0537203;-0.5484541;-0.2132103;2.1622201;-0.0536446;-0.1555749;8
90.4120;-1.3368359;0.9859101;0.2642282;-0.4858862;0.2478968;-0.0112102;8
90.4630;-1.1125064;0.9827940;-0.1350903;1.7390218;-0.4338428;0.3294113;8
90.5130;-1.3431837;-0.5412227;0.0606292;-0.5115448;-0.7566471;0.3108747;8
90.5630;-0.4711557;-0.8898476;0.3872994;0.5165002;0.0699496;-1.8980802;8
90.6130;-1.2342155;-0.2983474;0.0509946;0.5717099;0.4233864;-2.3025191;8
90.6620;-0.9416038;-0.1423438;-0.0886625;-0.9391564;0.2256758;-3.0094712;8
90.7130;-1.0578898;-0.0185677;-0.0587862;-2.2052609;0.5226411;-3.3232948;8
90.7630;-0.8824379;-0.0981695;0.1737297;-2.2019209;0.7266012;-1.9276528;8
90.8130;-1.0481436;0.1089747;0.3724816;-1.2100470;0.4003271;-1.7795133;8
90.8630;-1.1751548;0.4908715;0.0987028;-1.7602420;0.1473038;-1.0777243;8
90.9120;-1.2680355;0.2172925;0.5888162;-1.2579545;0.2954495;0.2683678;8
90.9630;-1.7198096;0.2101847;0.3751344;0.6953416;-0.2405920;1.8391972;8
91.0130;-1.5134491;-0.1497693;-0.5690704;-0.1272075;-0.5970434;3.5156035;8
91.0630;-1.7378225;-0.5065980;0.1981364;1.4039118;-1.3709743;3.0845427;8
91.1130;-1.0297069;-0.3874974;-0.0113050;1.9822250;-0.9388825;2.7941466;8
91.1620;-0.6192700;-0.3729697;-0.0837337;0.6965791;-0.9221816;1.8732826;8
91.2130;-0.1878212;-0.5035477;-0.2669586;0.6884319;-0.6870499;0.6389726;8
91.2630;-0.1142276;-0.4432454;-0.2480927;1.7318018;-0.0033827;-0.5022007;8
91.3130;-1.7086666;1.5447547;0.3591300;0.5364829;0.3520869;0.9876298;8
91.3630;-0.4404169;0.2270183;-0.2289272;0.0950232;-0.5939795;0.4109412;8
91.4120;-1.6074136;-0.2546063;0.5801283;-0.0835815;-0.6530578;-0.0887476;8
91.4630;-0.3979467;-0.7711292;-0.1902922;0.6556550;0.3503939;-1.9267508;8
91.5130;-1.2131543;-0.4375292;0.3894553;-0.0526772;0.1904825;-2.7372851;8
91.5630;-1.0123829;-0.1313515;-0.0695952;-0.6841687;0.3496061;-2.8503866;8
91.6130;-1.0130617;0.0772922;-0.0499234;-2.2286698;0.4290926;-3.0157486;8
91.6620;-0.8901891;-0.1124488;0.0925039;-2.6540660;0.7169294;-1.8358479;8
91.7130;-1.0614679;0.1321124;0.4072286;-0.8947802;0.4746193;-1.6158093;8
91.7630;-1.1354509;0.3694042;0.1043161;-1.4029463;0.2706041;-0.8909407;8
91.8130;-1.1901340;0.1167505;0.4762106;-0.9650312;0.3573665;0.1456236;8
91.8630;-1.6556594;0.4103939;0.4605595;0.5196282;-0.0639106;1.5754430;8
91.9120;-1.5594462;-0.2114272;-0.3245049;-0.1866548;-0.8115446;3.2224386;8
91.9630;-1.7845849;-0.5028106;-0.0516235;1.3802419;-1.5118702;3.1213936;8
92.0130;-1.1490497;-0.3092989;-0.0363328;1.7833736;-0.8509704;3.0554382;8
92.0630;-0.7053310;-0.3228224;-0.0913493;0.3320855;-0.8123547;2.0441159;8
92.1130;-0.3263278;-0.5308085;-0.1396186;0.7118308;-0.6701028;1.0429009;8
92.1620;0.0430004;-0.5399426;-0.2391162;1.8354147;-0.0885896;-0.0922379;8
92.2130;-1.3278986;1.0257779;0.2575959;-0.4546454;0.4634753;0.0772070;8
92.2630;-1.0813062;0.9928633;-0.0412090;1.6657631;-0.3588723;0.4363011;8
92.3130;-1.3412834;-0.7077113;0.0887502;-0.8195290;-0.6644003;0.2527027;8
92.3630;-0.5304352;-0.7866566;0.2498834;0.8525721;0.0664294;-1.7374604;8
92.4120;-1.2082174;-0.3053581;0.2566483;0.2377767;0.3289543;-2.3907646;8
92.4630;-1.0029008;-0.1611378;0.0144665;-0.5565576;0.2761310;-2.8207723;8
92.5130;-1.0791385;0.0289485;-0.0449649;-2.0609070;0.3901749;-3.1241862;8
92.5630;-0.8505219;-0.0593805;0.0190437;-2.7134990;0.7080814;-2.0330910;8
92.6130;-1.0121592;0.0339046;0.3145461;-0.9699016;0.5550188;-1.6996296;8
92.6620;-1.1384751;0.3814190;0.2138243;-1.7167426;0.2742372;-1.0296388;8
92.7130;-1.2660550;0.1961714;0.4744378;-1.1904854;0.3716750;0.0049967;8
92.7630;-1.6310753;0.4037762;0.5217686;0.2117815;-0.0970205;1.4747283;8
92.8130;-1.5544785;-0.2015309;-0.3932536;0.2538926;-0.8514758;3.2117470;8
92.8630;-1.7729636;-0.4671029;-0.0146167;1.1601413;-1.6946943;3.0168594;8
92.9120;-1.1421907;-0.3591132;0.1276726;1.8679584;-1.1058438;2.9629945;8
92.9630;-0.7023973;-0.3401835;-0.0356863;0.8325814;-0.8936416;2.2439462;8
93.0130;-0.2538776;-0.5350114;-0.2752151;0.9836953;-0.5998721;0.9618836;8
93.0630;0.0165851;-0.4187174;-0.3049624;1.8650547;0.2546520;-0.0178025;8
93.1130;-1.3912403;1.2071084;0.2608631;-0.3596515;0.5689285;0.2008679;8
93.1620;-1.0622480;0.7988315;-0.0649178;1.1044495;-0.5232535;0.2035655;8
93.2130;-1.4635102;-0.4542416;0.2404196;-0.4973214;-0.6146782;0.3569181;8
93.2630;-0.4690667;-0.8428169;-0.0138187;0.6825273;0.0888406;-1.7581858;8
93.3130;-1.3035387;-0.4391137;0.3036224;0.0294607;0.3799480;-2.5083413;8
93.3630;-1.0460584;-0.1264543;-0.0065334;-0.8927620;0.3688848;-2.8804207;8
93.4120;-1.0477561;0.1458714;-0.0455944;-2.1095231;0.4539215;-2.9122939;8
93.4630;-0.8475992;-0.0014465;0.1141873;-2.6971663;0.6870906;-1.9194280;8
93.5130;-0.9469002;-0.1096743;0.3789222;-1.4281402;0.7593003;-1.5831399;8
93.5630;-1.1499663;0.4242094;0.2727601;-0.8603334;0.4072238;-1.3123183;8
93.6130;-1.2614863;0.4018107;0.3106568;-1.2239759;0.4069696;0.0627333;8
93.6620;-1.5011114;0.4909838;0.5419890;-0.2376829;0.1166495;1.6365075;8
93.7130;-1.6656966;-0.3920435;-0.2267378;0.1170269;-1.0649118;3.3528664;8
93.7630;-1.9296327;-0.4028642;-0.2190826;1.4254823;-1.8154624;3.1490773;8
93.8130;-1.1225547;-0.3059621;0.0704610;1.2176855;-1.2003886;2.8969876;8
93.8630;-0.6014117;-0.3342140;-0.0950017;0.4817969;-0.9962077;2.0279785;8
93.9120;-0.3044727;-0.5985302;-0.1963879;1.2538404;-0.7329408;1.0956061;8
93.9630;-0.0257447;-0.6085276;-0.2024761;2.6171084;-0.1256014;-0.0051093;8
94.0130;-1.3651138;1.0861461;0.2404841;-0.9159268;0.2319215;0.0234331;8
94.0630;-1.0847516;0.9075656;-0.0168837;1.9627451;-0.5368657;0.1422268;8
94.1130;-1.5217076;-0.3609678;-0.0082876;-0.7253468;-0.7408005;-0.0356374;8
94.1620;-0.1667731;-0.9067081;0.1676822;0.9345559;0.0730982;-1.5674993;8
94.2130;-1.4123046;-0.3000096;0.4608939;-0.1132096;0.1996635;-2.2701824;8
94.2630;-1.0368141;-0.0408318;-0.3053717;-0.4844022;0.3353044;-2.5431964;8
94.3130;-0.9277413;0.0236389;0.0244868;-2.1462468;0.3496191;-2.7091928;8
94.3630;-0.8139879;-0.2074699;0.2980793;-2.9006742;0.6024683;-2.3063544;8
94.4120;-0.9046493;0.0885886;0.2182961;-1.6141106;0.6803311;-1.5664217;8
94.4630;-1.1577947;0.3265697;0.1065222;-1.5778753;0.4073883;-1.0805035;8
94.5130;-1.2689250;0.1891034;0.5347587;-1.4701212;0.5219111;-0.2123750;8
94.5630;-1.6110927;0.3813184;0.6494701;0.2967291;0.0911720;1.2286448;8
94.6130;-1.5936733;-0.0005609;-0.3195449;0.5697290;-0.4559650;3.3400547;8
94.6620;-1.7529673;-0.5458357;-0.1237638;1.1864999;-1.3783065;3.1608009;8
94.7130;-1.2496617;-0.3006606;0.0597304;1.5637006;-0.9260276;3.1507353;8
94.7630;-0.7214084;-0.3275772;-0.0521837;0.7085261;-0.8890164;2.4263769;8
94.8130;-0.4572580;-0.4760974;-0.1106449;0.9412137;-0.7168376;1.4690249;8
94.8630;-0.0394324;-0.4851662;-0.3256108;1.6835760;-0.2344445;0.2948152;8
94.9120;-0.9391854;0.3438296;0.0581058;0.6104861;0.0522872;-0.8274069;8
94.9630;-1.5152667;1.5298427;0.1134191;1.3233049;-0.2789097;0.5165281;8
95.0130;-1.1324811;-0.3066535;0.0249555;-0.9128770;-0.7125811;-0.5400172;8
95.0630;-0.5922113;-0.4551699;0.0755570;1.0878356;-0.2281432;-0.6278370;8
95.1130;-1.1796553;-0.6258283;0.2489395;-0.6484467;0.1564796;-2.4872488;8
95.1620;-0.8832134;-0.2128742;0.1437815;-0.5147975;0.3653021;-2.7674585;8
95.2130;-1.1042123;-0.1276210;-0.0933201;-1.6990068;0.5231013;-2.9465840;8
95.2630;-0.9375153;0.0391228;0.0499613;-2.1319471;0.5867615;-2.3014239;8
95.3130;-1.0399290;-0.1323908;0.2999371;-1.9169696;0.5799893;-1.5565682;8
95.3630;-1.0717004;0.4451918;0.2990224;-1.2387781;0.2133255;-1.4416952;8
95.4120;-1.2472046;0.4060552;0.1976360;-1.6876245;0.3898274;-0.3028059;8
95.4630;-1.2956102;0.4110979;0.6111337;-0.3728807;0.0804487;0.9706643;8
95.5130;-1.7074364;0.1000065;0.0719681;0.3724478;-0.4174542;3.1628018;8
95.5630;-1.7712396;-0.6438526;-0.0156248;1.7673667;-1.7272092;3.3961418;8
95.6130;-1.5616617;-0.2841458;-0.0446373;1.8841570;-1.1455813;3.4442382;8
95.6620;-0.6726908;-0.3428745;-0.1281885;0.5784025;-0.7963424;2.6178431;8
95.7130;-0.3174676;-0.4810256;-0.2705860;-0.0676004;-0.5564760;1.3292113;8
95.7630;0.1152017;-0.6506951;-0.1796252;2.2312498;0.0655360;0.2562766;8
95.8130;-1.0606675;0.4663193;0.1196925;0.7010135;0.3381319;-0.3706687;8
95.8630;-1.1095638;1.2813242;0.1306892;2.2811210;0.1709784;1.2905040;8
95.9120;-0.8987542;-0.1527125;-0.6407233;-1.6270222;-0.5499042;-0.0883585;8
95.9630;-0.5593366;-0.7841376;0.6596228;1.7382720;-0.4188543;-1.2084281;8
96.0130;-1.4203729;-0.3174501;0.3021777;-0.9312129;0.2992964;-1.7397920;8
96.0630;-0.9421664;-0.1776807;0.0423134;0.1132889;0.3718818;-2.7085199;8
96.1130;-1.1556133;0.0476658;0.0083848;-1.1575634;0.2268696;-3.0599668;8
96.1620;-0.7973633;0.1165989;-0.0844878;-2.4256304;0.4469769;-3.1708922;8
96.2130;-0.9227119;-0.0682492;0.1433629;-2.4340591;0.7561300;-1.7727279;8
96.2630;-1.0529825;0.3219846;0.4849820;-0.9581586;0.4467060;-1.4014319;8
96.3130;-1.1772444;0.5445639;0.2295563;-1.3831546;0.2807344;-0.6088291;8
96.3630;-1.3362804;0.4321416;0.4729252;-0.2831310;0.3492387;0.8506909;8
96.4120;-1.6987912;0.0022545;-0.0493201;0.6963948;0.0086965;3.1024303;8
96.4630;-1.7608086;-0.5902974;-0.3629257;0.8130913;-1.4241505;3.0128259;8
96.5130;-1.5914701;-0.3132227;0.2205545;1.3917139;-1.2030145;2.9545157;8
96.5630;-0.8255080;-0.2942801;-0.2135040;1.2150613;-0.9201572;2.4260229;8
96.6130;-0.4723277;-0.3072517;-0.2379445;-0.2351604;-0.7698599;1.6298915;8
96.6620;-0.1623265;-0.4314531;-0.2847229;1.0052481;-0.4411083;0.6979547;8
96.7130;-0.3365600;-0.3044111;0.0125800;1.6225224;-0.1315733;-0.3479043;8
96.7630;-1.7356071;1.7031475;0.3063889;0.6124670;0.0852138;0.5684308;8
96.8130;-0.6902040;0.3091873;-0.2563785;-0.6077072;-0.8219163;-0.4059774;8
96.8630;-1.6020469;-0.1963755;0.3160473;0.3869539;-0.3893538;0.1084669;8
96.9120;-0.4972157;-0.9476027;0.1700529;0.1996513;0.1317591;-2.1146183;8
96.9630;-1.1430272;-0.2768992;0.4352353;0.3243182;0.1305325;-2.5930950;8
97.0130;-0.9476072;-0.0618758;-0.2805543;-0.6312256;0.2976151;-2.6808285;8
97.0630;-1.0555254;0.0559373;-0.1045482;-2.0422693;0.3014161;-2.9333651;8
97.1130;-0.8642423;-0.1927147;0.1409222;-3.1108544;0.6617432;-1.8419048;8
97.1620;-1.0958912;0.1535589;0.4567675;-1.1502762;0.4145180;-1.7506925;8
97.2130;-1.2390340;0.4329938;0.1171129;-1.6105040;0.3333059;-0.8436600;8
97.2630;-1.2072042;0.2283837;0.5969961;-0.9076836;0.4441986;0.1935249;8
97.3130;-1.5959355;0.4688688;0.3605757;0.5132014;0.0723999;1.8830803;8
97.3630;-1.5654179;-0.4182403;-0.3164054;0.1045498;-1.0317256;3.3383965;8
97.4120;-1.8947901;-0.4033812;-0.0219849;1.6787531;-1.4203327;3.3431490;8
97.4630;-1.1080918;-0.3334702;0.0005854;1.4917486;-0.9157952;2.9825434;8
97.5130;-0.5804632;-0.3694881;-0.1408449;-0.0803866;-0.8057995;2.0644959;8
97.5630;-0.1145598;-0.5705236;-0.2697822;1.2321703;-0.4257307;0.9577423;8
97.6130;-0.0693346;-0.4637089;-0.0116253;2.5145756;0.1831645;-0.3261951;8
97.6620;-1.6694777;1.5286083;0.2357006;-0.1882252;0.5466908;0.1584886;8
97.7130;-0.7735151;0.3993382;-0.2458717;0.1221537;-0.6640969;-0.0064803;8
97.7630;-1.4881168;-0.2558449;0.2933714;0.6055631;-0.6705872;0.0268379;8
97.8130;-0.4487033;-0.8675856;0.1634155;0.1364369;0.0901695;-2.0047905;8
97.8630;-1.2350410;-0.3951949;0.2227529;0.1591160;0.3291432;-2.5042643;8
97.9120;-1.0559535;-0.1522076;-0.1315843;-0.9122843;0.2949725;-2.9031083;8
97.9630;-1.0308550;0.1127658;-0.0325196;-2.3464888;0.4069131;-2.8732053;8
98.0130;-0.8629881;-0.0740608;0.1778261;-2.4343121;0.5838889;-1.6563180;8
98.0630;-1.0377144;0.0837966;0.3777450;-1.2590054;0.5499710;-1.6048266;8
98.1130;-1.1458447;0.4827897;0.1505392;-1.1763718;0.3168406;-1.0492593;8
98.1620;-1.1786472;0.2551239;0.4270173;-1.2040870;0.3653476;0.2527712;8
98.2130;-1.6105203;0.3780993;0.5287090;0.0877802;0.1134171;1.8725935;8
98.2630;-1.5669156;-0.3737655;-0.4401877;0.4280873;-1.0822231;3.0912524;8
98.3130;-1.8489501;-0.4231479;-0.1183760;1.0163719;-1.5145872;3.0294757;8
98.3630;-1.1366156;-0.3037774;0.0324428;1.5764003;-1.0143785;2.7765154;8
98.4120;-0.6709268;-0.2926379;-0.1363081;0.7062802;-0.7882030;2.1906203;8
98.4630;-0.2780015;-0.4776191;-0.2111317;1.0018786;-0.5768965;1.2135149;8
98.5130;0.0716574;-0.4545367;-0.2457299;1.5958218;-0.0706553;0.0075374;8
98.5630;-1.2503138;0.8672395;0.2203827;-0.7208797;0.2056266;-0.3179425;8
98.6130;-1.3175819;1.1804845;0.0286877;2.2392039;-0.5297660;0.4194930;8
98.6620;-1.3376267;-0.4482199;-0.1659710;-1.3767631;-0.6085213;-0.1477766;8
98.7130;-0.4321728;-0.7721027;0.2176935;0.8493477;0.0644154;-1.4179995;8
98.7630;-1.3085294;-0.2908271;0.5683437;0.0855686;0.3089696;-2.1869746;8
98.8130;-1.0009547;-0.0631173;-0.1132503;-0.2691133;0.3395424;-2.6854434;8
98.8630;-1.1129725;0.0391644;-0.0804121;-1.6525306;0.3795073;-2.9404819;8
98.9120;-0.8005457;-0.0661139;0.0749040;-2.7398153;0.6122372;-2.2715862;8
98.9630;-0.9490942;-0.1684359;0.2768805;-1.5904184;0.7926502;-1.6768258;8
99.0130;-1.1049998;0.5380549;0.2202149;-1.2318407;0.2781969;-1.3445768;8
99.0630;-1.2837017;0.3559015;0.3843042;-1.5273000;0.5233254;-0.1020152;8
99.1130;-1.5442882;0.5836812;0.5884960;-0.0767019;0.0483321;1.4670949;8
99.1620;-1.6509562;-0.4267136;-0.2951550;0.1479597;-0.9983045;3.3238838;8
99.2130;-1.9081233;-0.3585656;-0.2362597;1.1941338;-1.6590175;3.1818539;8
99.2630;-1.1112806;-0.3818534;0.1284034;1.0830737;-1.1269019;2.8664917;8
99.3130;-0.5879196;-0.3430387;-0.1034468;0.4431172;-1.0688724;1.9580827;8
99.3630;-0.2643715;-0.6177450;-0.2570038;1.1180750;-0.7581430;0.9403501;8
99.4120;-0.0829585;-0.5675165;-0.1209079;3.0367190;0.0141197;0.0421011;8
99.4630;-1.5087865;1.2910066;0.0311994;0.0790792;0.2913522;0.6238369;8
99.5130;-0.8916982;0.7079625;-0.1453098;0.4886148;-0.5915398;0.0714665;8
99.5630;-1.4787313;-0.5933266;0.3391852;0.2662176;-0.8639309;-0.2266041;8
99.6130;-0.4807392;-0.7566489;-0.0218590;0.8908366;0.2402640;-1.5463855;8
99.6620;-1.2370142;-0.2184466;0.5270639;0.1743333;0.1113753;-2.4435670;8
99.7130;-0.9859335;-0.0939666;-0.0588846;-0.4612835;0.2113860;-2.5824397;8
99.7630;-1.1234924;0.0682454;-0.1404042;-1.8701016;0.3494377;-2.8198511;8
99.8130;-0.8171734;-0.1386856;0.0864667;-3.3259202;0.6118001;-2.1949975;8
99.8630;-0.9804093;0.0163986;0.3726596;-0.8352827;0.5513288;-1.6779517;8
99.9120;-1.1527184;0.4779751;0.1585960;-1.5815074;0.2332737;-1.0752002;8
99.9630;-1.2215797;0.3204172;0.4516612;-1.1136108;0.3769956;0.2072462;8
100.0130;-1.5383902;0.3282065;0.4559683;0.2371515;0.0547720;1.7322338;8
100.0630;-1.5457706;-0.3020827;-0.5468208;0.1240874;-0.8224074;3.2579529;8
100.1130;-1.8143093;-0.4106838;0.0739288;0.7553268;-1.3105098;3.1047048;8
100.1620;-1.0723480;-0.3182599;0.0774236;1.6514234;-0.7932402;2.7597487;8
100.2130;-0.6263674;-0.3120094;-0.0631439;0.3372446;-0.7987137;2.0126371;8
100.2630;-0.2925178;-0.5206376;-0.1663319;1.2337631;-0.7077314;0.8922127;8
100.3130;0.0037357;-0.4567789;-0.2480806;1.8501011;-0.2240318;-0.3473238;8
100.3630;-1.4474921;1.2226544;0.2595038;-0.4318094;0.3132398;0.1871789;8
100.4120;-0.9859960;0.8588672;-0.0823503;1.7027942;-0.6269650;0.5061333;8
