time_ms,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z
9398,-0.964,-0.117,0.208,0.00667,0.0,-0.01333,-0.994,-0.092,-0.091,-0.00222,0.00556,0.0
9494,-0.967,-0.123,0.201,-0.01444,0.0,0.00111,-0.997,-0.093,-0.09,-0.01667,0.0,-0.00444
9597,-0.969,-0.118,0.204,-0.01,0.00222,0.00222,-0.998,-0.093,-0.086,-0.00778,0.0,0.0
9692,-0.968,-0.114,0.202,0.00667,0.00333,-0.00667,-0.996,-0.09,-0.092,-0.00333,0.00667,0.00333
9794,-0.965,-0.116,0.205,-0.00111,0.00222,0.0,-1.0,-0.091,-0.091,0.00222,0.0,-0.00444
9889,-0.969,-0.117,0.2,-0.00111,0.00333,-0.00667,-0.999,-0.09,-0.098,0.00444,0.0,0.0
9996,-0.97,-0.116,0.199,-0.01222,-0.00222,-0.00556,-0.995,-0.091,-0.088,-0.00667,-0.00222,-0.00667
10095,-0.969,-0.122,0.205,-0.00333,0.0,-0.00556,-0.997,-0.093,-0.083,0.00333,-0.00333,-0.00333
10195,-0.958,-0.126,0.207,0.0,0.01,-0.00778,-0.989,-0.094,-0.1,0.02,-0.00222,-0.02111
10298,-0.965,-0.114,0.205,-0.01111,-0.00111,0.0,-1.003,-0.082,-0.072,0.00111,0.0,0.00667
10394,-0.969,-0.124,0.2,0.00111,-0.00333,0.00333,-0.995,-0.106,-0.09,0.03556,0.0,0.01
10493,-0.972,-0.124,0.19,-0.01,-0.00111,-0.00222,-0.999,-0.091,-0.101,0.00444,0.0,0.00556
10594,-0.965,-0.129,0.194,-0.05111,-0.01556,0.01,-0.993,-0.096,-0.093,-0.04667,-0.01111,-0.00778
10700,-0.964,-0.108,0.212,-0.07222,0.00333,0.01222,-1.003,-0.096,-0.076,-0.02,-0.00444,0.01222
10793,-0.966,-0.111,0.193,0.0,0.00556,-0.00556,-0.995,-0.093,-0.089,-0.02444,-0.00333,-0.00556
10897,-0.965,-0.105,0.191,-0.05556,0.01,-0.00111,-0.998,-0.089,-0.089,-0.01778,0.0,0.0
10997,-0.967,-0.128,0.201,0.04444,0.0,-0.01444,-0.999,-0.073,-0.116,0.00667,0.00222,-0.05889
11097,-0.964,-0.125,0.179,-0.15667,-0.02333,0.01778,-0.998,-0.097,-0.106,-0.14111,-0.01667,-0.04222
11194,-0.965,-0.112,0.207,-0.05,-0.00778,-0.00333,-0.996,-0.132,-0.059,-0.05444,-0.01111,-0.02667
11298,-0.964,-0.136,0.176,0.1,-0.00111,-0.02222,-1.0,-0.104,-0.079,0.04444,-0.00556,-0.01889
11393,-0.966,-0.133,0.199,0.04667,0.00111,-0.01889,-1.005,-0.095,-0.1,0.04778,-0.00222,-0.01333
11499,-0.971,-0.127,0.211,-0.02444,0.01222,-0.00333,-0.99,-0.107,-0.065,0.02556,0.0,0.02
11594,-0.971,-0.132,0.212,0.05,0.01333,-0.02556,-0.986,-0.097,-0.08,0.06556,0.00667,-0.00333
11695,-0.976,-0.141,0.218,-0.03444,0.02556,-0.02667,-0.987,-0.068,-0.092,-0.02889,0.0,-0.02444
11793,-0.967,-0.136,0.19,-0.04333,0.00444,0.0,-0.987,-0.101,-0.091,-0.05889,0.00222,-0.02556
11898,-0.967,-0.132,0.208,-0.00444,0.01667,-0.03,-0.994,-0.116,-0.076,-0.04222,0.00111,-0.01889
11988,-0.979,-0.135,0.209,0.11889,0.02,-0.02556,-0.985,-0.111,-0.079,0.08889,0.0,-0.02333
12098,-0.969,-0.146,0.175,0.05333,0.00222,0.00111,-1.005,-0.102,-0.102,0.03111,0.00444,-0.01556
12194,-0.965,-0.138,0.183,-0.01667,-0.00889,0.02889,-0.998,-0.116,-0.088,0.0,0.00889,0.01667
12289,-0.966,-0.107,0.216,0.03889,-0.01222,0.04222,-0.997,-0.107,-0.066,0.00556,0.00778,0.01444
12397,-0.961,-0.118,0.205,0.12111,0.0,0.01778,-0.999,-0.091,-0.074,0.11889,0.03,0.03333
12494,-0.966,-0.136,0.184,0.06444,0.01889,-0.01,-0.982,-0.102,-0.111,0.07556,0.02333,0.03111
12596,-0.97,-0.137,0.191,0.0,0.00333,-0.00111,-1.0,-0.091,-0.098,-0.02111,0.0,-0.02111
12694,-0.969,-0.122,0.195,-0.03,0.0,0.01333,-0.994,-0.101,-0.097,-0.05222,0.0,-0.00556
12787,-0.964,-0.132,0.187,-0.03444,-0.00111,0.01,-0.993,-0.106,-0.098,-0.03111,-0.00444,0.0
12897,-0.965,-0.122,0.192,-0.02111,-0.00222,0.00333,-0.994,-0.096,-0.082,-0.02333,-0.00444,0.00556
12991,-0.965,-0.122,0.203,0.00667,-0.00111,0.0,-0.998,-0.1,-0.08,0.01778,0.00111,0.02
13096,-0.968,-0.122,0.189,0.03111,-0.00222,0.00556,-0.993,-0.097,-0.1,0.02556,0.0,0.01
13197,-0.972,-0.125,0.191,0.00444,0.0,0.0,-1.0,-0.092,-0.104,0.01444,0.0,0.00444
13297,-0.97,-0.125,0.194,-0.00667,-0.01,0.01,-1.0,-0.101,-0.09,-0.00889,0.00222,0.02333
13396,-0.97,-0.117,0.2,0.00667,-0.00889,0.0,-0.996,-0.095,-0.088,-0.01,-0.00667,-0.00778
13496,-0.968,-0.115,0.199,0.00222,-0.00111,0.00667,-0.996,-0.091,-0.087,0.01,-0.00111,0.00333
13588,-0.965,-0.128,0.197,-0.02,0.01111,-0.01556,-0.993,-0.095,-0.086,-0.01778,-0.00111,0.0
13691,-0.971,-0.11,0.199,0.0,0.00444,0.01444,-0.997,-0.084,-0.087,-0.01889,0.00333,-0.00222
13792,-0.97,-0.12,0.206,-0.02333,0.00556,0.02333,-0.997,-0.1,-0.087,-0.02222,0.01556,0.01667
13894,-0.967,-0.123,0.206,-0.01778,0.01556,0.00778,-0.994,-0.096,-0.089,-0.00333,0.02,-0.00222
13996,-0.978,-0.104,0.207,0.04,-0.00111,0.02,-0.994,-0.092,-0.105,-0.02889,0.02444,-0.00444
14094,-0.975,-0.108,0.178,-0.04111,0.0,0.00444,-1.006,-0.046,-0.106,-0.15,0.02222,-0.03
14188,-0.953,-0.115,0.193,-0.07,0.02556,-0.00222,-0.992,-0.105,-0.101,0.05333,0.02333,-0.01111
14293,-0.951,-0.132,0.172,0.02222,0.03667,-0.06222,-0.976,-0.117,-0.103,0.03889,-0.00111,-0.08556
14396,-0.973,-0.192,0.159,-0.07667,0.03444,-0.13667,-0.979,-0.209,-0.09,0.07778,-0.02444,-0.19
14493,-0.96,-0.19,0.176,-0.07778,0.05444,-0.07,-0.973,-0.134,-0.049,-0.10556,0.04,-0.09111
14588,-0.956,-0.153,0.215,0.08,0.02556,0.01333,-0.974,-0.154,-0.114,0.00889,0.03111,-0.04
14695,-0.958,-0.112,0.212,0.09667,0.01889,0.08556,-0.985,-0.143,-0.11,-0.10111,0.00444,-0.17
14797,-0.996,-0.022,0.133,-0.02556,-0.04556,0.30778,-0.984,-0.186,-0.068,-0.17667,0.03,-0.20556
14892,-1.099,0.095,0.242,0.55556,-0.06,1.31778,-0.96,-0.248,-0.094,-0.16111,-0.01444,-0.23444
14993,-1.129,0.056,0.269,0.74889,-0.27222,1.97222,-0.991,-0.271,-0.139,-0.21333,-0.02778,-0.29
15090,-0.968,0.304,0.046,1.33667,-0.05111,1.44778,-0.969,-0.257,-0.119,0.38,0.03333,-0.19222
15197,-0.662,0.29,0.129,0.27444,0.07333,0.54778,-0.926,-0.168,-0.177,0.21,-0.02222,-0.29778
15296,-0.745,0.505,0.026,0.03333,-0.01444,-0.05222,-1.005,-0.208,-0.102,0.15556,-0.06111,-0.27333
15397,-0.842,0.64,0.278,0.34,-0.15778,-0.11111,-1.036,-0.25,-0.113,0.48556,-0.06111,-0.17778
15496,-0.921,0.547,-0.033,-0.12,-0.28,-0.99111,-1.049,-0.155,-0.242,0.76,-0.13556,-0.24444
15601,-0.396,0.087,-0.45,-1.29333,-0.40222,-0.74,-1.181,0.039,-0.007,-0.22889,0.12333,0.24333
15702,-0.921,0.061,0.221,-0.65,-0.25667,-0.86,-1.156,-0.208,-0.026,-0.30667,-0.01222,2.22889
15801,-0.871,0.112,0.261,-0.34667,0.10333,-1.14111,-1.145,-0.25,-0.169,-1.08667,0.58,1.94
15902,-0.927,0.049,0.228,-0.80889,-0.00889,-1.14222,-0.911,-0.001,-0.066,-1.34,0.34778,1.71889
16002,-0.901,-0.034,0.286,-1.05222,0.13111,-0.77333,-0.721,0.058,0.007,-0.76,0.10889,1.13778
16095,-0.927,-0.113,0.299,-0.44444,0.09111,-0.55222,-0.764,0.388,-0.189,-0.02889,0.17444,0.54889
16195,-0.93,-0.223,0.248,-0.57556,0.19444,-0.68444,-0.875,0.596,-0.132,-0.45444,0.34778,0.23556
16302,-1.007,-0.14,0.212,-0.79889,0.27333,-0.56,-0.598,0.406,-0.067,-0.89,0.38444,-0.23778
16403,-1.2,-0.134,0.248,-0.43667,-0.09111,-0.04222,-0.304,0.203,0.329,-1.68222,0.11778,1.03222
16501,-1.158,-0.062,0.234,-0.07333,-0.12889,1.72889,-1.142,0.255,-0.323,0.59889,0.13889,-0.95444
16602,-1.204,-0.146,0.276,1.71222,-0.75444,2.00333,-0.943,0.125,-0.112,0.43333,0.07667,-1.58111
16701,-0.903,-0.023,0.18,1.90222,-0.41778,1.84222,-0.943,-0.007,-0.14,1.42556,0.04444,-1.47667
16797,-0.722,0.041,0.092,1.49889,-0.06778,1.39333,-0.916,-0.092,-0.218,1.23778,-0.10778,-1.23889
16896,-0.566,0.275,0.049,0.00556,0.13556,0.58333,-1.021,-0.028,-0.322,0.37444,-0.05111,-0.92111
17001,-0.889,0.854,0.325,0.47889,0.00889,-0.36222,-1.022,-0.182,-0.212,0.81444,-0.20444,-0.65444
17095,-0.934,0.742,0.159,0.84556,-0.55444,-0.36667,-1.161,-0.265,-0.246,0.84111,-0.21667,-0.45
17195,0.186,-0.008,-0.443,0.58778,-0.30333,0.22667,-1.303,0.106,-0.129,0.39667,0.00333,0.15333
17294,-0.911,0.133,0.147,-0.83,-0.4,-1.22333,-1.24,-0.195,-0.242,-0.75889,0.18,2.51222
17386,-0.864,0.066,0.33,-0.65333,0.03667,-1.58889,-1.241,-0.179,-0.126,-1.87111,0.49667,1.95
17492,-0.897,0.038,0.157,-1.07556,-0.04333,-1.49,-0.849,-0.053,-0.124,-1.21556,0.33556,2.13889
17593,-0.889,-0.077,0.322,-1.4,0.22111,-1.04889,-0.608,0.03,0.009,-0.68222,0.07667,1.34778
17692,-0.968,-0.046,0.223,-0.71556,0.10667,-0.87778,-0.615,0.484,-0.18,-0.50667,-0.03889,0.17889
17797,-1.102,-0.099,0.302,-1.03556,0.18333,-0.50222,-0.707,0.638,-0.188,-0.57556,0.38556,0.11889
17894,-1.265,-0.125,0.229,-0.69,0.04778,-0.19111,-1.347,1.012,0.103,-0.91444,-0.04333,-0.25222
17994,-1.179,0.071,0.441,-0.18,-0.18,1.58444,-1.387,-0.349,-0.208,1.26,0.54111,-0.50889
18090,-1.262,-0.223,0.31,2.24222,-0.86889,2.01,-0.995,0.124,-0.338,0.66778,0.18,-1.75667
18194,-1.009,-0.111,0.096,2.07889,-0.50556,2.08222,-0.924,0.085,-0.134,1.09,0.03444,-1.79667
18289,-0.612,-0.024,0.091,1.31778,-0.02333,1.82556,-0.985,0.057,-0.234,0.99778,-0.13889,-1.32111
18392,-0.415,0.25,0.002,0.05667,0.27,0.76333,-0.941,-0.187,-0.268,1.09889,-0.19,-1.50556
18498,-0.902,0.914,0.282,0.86556,-0.05333,0.00111,-1.119,-0.146,-0.204,0.88,-0.20556,-0.81111
18594,-1.613,0.559,-0.168,0.88889,-0.32889,-0.82111,-1.395,-0.347,-0.585,0.68556,-0.29,-0.50111
18691,-1.03,0.321,0.099,-2.01222,-0.10222,-1.24111,-1.17,0.098,-0.097,0.60889,0.11556,1.4
18788,-0.823,0.074,0.13,-0.59778,-0.07556,-1.39222,-1.221,-0.364,-0.323,-0.59556,0.57111,2.40444
18892,-0.943,0.06,0.37,-0.83444,-0.03778,-1.59222,-1.158,-0.123,-0.035,-2.21444,0.33,2.12222
18991,-0.861,0.058,0.159,-1.05889,0.14,-1.49778,-0.724,-0.011,-0.029,-1.01556,0.29222,1.90444
19096,-0.896,-0.08,0.326,-1.51,0.26222,-1.17778,-0.463,0.291,-0.018,-0.09111,0.06,0.92222
19192,-1.026,-0.129,0.178,-0.84889,0.19111,-0.96556,-0.866,0.763,-0.166,-0.35889,0.26889,0.32556
19292,-1.046,-0.164,0.356,-1.02667,0.08889,-0.04667,-0.783,0.708,0.036,-1.03667,0.30222,-0.58444
19385,-1.393,0.226,0.319,0.07333,-0.13556,0.43333,-0.022,-0.188,0.412,0.29778,0.49222,-0.68444
19488,-1.332,-0.288,0.593,1.39222,-0.73778,2.24778,-0.635,0.114,-0.138,0.47,0.21889,-1.47
19593,-1.216,-0.123,0.055,2.19444,-0.47222,2.04889,-0.932,0.109,-0.206,0.95556,0.12778,-1.53444
19695,-0.73,-0.025,0.196,1.34778,-0.13778,2.03111,-0.941,0.056,-0.194,0.98889,-0.05,-1.49333
19790,-0.449,0.144,-0.049,0.07889,0.18111,0.88556,-0.934,-0.122,-0.18,0.83556,-0.11333,-1.52778
19884,-0.679,0.855,0.403,0.70778,0.16667,-0.32889,-1.051,-0.037,-0.147,0.61444,-0.29,-1.12
19991,-0.625,0.702,0.148,0.47333,-0.41333,-0.77667,-1.166,-0.255,-0.203,1.05778,-0.21889,-0.45333
20098,-0.169,0.19,-0.392,0.05444,-0.44,-0.19889,-1.37,0.171,-0.138,0.27,0.06444,0.28889
20193,-0.897,0.147,0.283,-0.68222,-0.18333,-1.40889,-1.16,-0.224,-0.148,-0.80222,0.28667,2.76778
20293,-0.875,0.073,0.285,-0.65889,-0.02889,-1.69333,-1.238,-0.184,-0.121,-1.98667,0.62222,2.03667
20389,-0.931,0.004,0.273,-1.18,0.17222,-1.50111,-0.812,0.003,-0.125,-1.32889,0.31111,2.08889
20496,-0.94,-0.075,0.268,-1.19111,0.20222,-1.22,-0.625,0.082,-0.018,-0.21556,-0.06222,1.08222
20590,-0.993,-0.215,0.26,-0.76,0.14111,-0.86,-0.9,0.725,-0.318,-0.65889,0.07333,0.19111
20694,-1.04,-0.182,0.266,-1.03,0.12556,-0.29556,-0.664,0.552,-0.067,-0.82667,0.28667,-0.03111
20790,-1.187,-0.07,0.262,-0.51222,-0.01556,-0.07333,-1.145,1.053,0.17,-0.82,0.05,-0.37778
20893,-1.153,-0.002,0.44,-0.06333,-0.17,1.76,-1.229,-0.134,-0.292,1.25889,0.28222,-0.65889
20994,-1.303,-0.208,0.251,2.40667,-0.91222,1.96333,-0.96,0.104,-0.172,0.69778,0.08222,-1.66778
21094,-1.025,-0.071,0.091,1.82333,-0.42667,2.19444,-0.964,0.066,-0.25,1.36333,-0.02667,-1.71889
21194,-0.578,-0.024,0.021,1.33667,0.04556,1.83333,-0.983,-0.008,-0.104,0.94444,-0.07,-1.33556
