time_ms;left_accel_x;left_accel_y;left_accel_z;left_gyro_x;left_gyro_y;left_gyro_z;right_accel_x;right_accel_y;right_accel_z;right_gyro_x;right_gyro_y;right_gyro_z
15429;1.96;-9.45;1.74;-0.125;2.063;-1.187;0.32;-9.8;1.96;2.25;4.062;-2.25
15479;1.84;-9.42;1.85;-1.562;5.812;-1.0;0.29;-9.47;2.25;-1.125;9.313;-1.312
15529;1.59;-9.4;2.0;-2.688;8.0;-1.875;-0.03;-9.66;1.88;-1.375;4.0;-1.187
15579;1.66;-9.46;2.02;-3.75;6.5;-2.313;0.13;-9.6;1.73;-3.25;2.625;0.375
15630;1.82;-9.47;1.82;-2.625;3.75;-2.25;0.24;-9.72;1.74;-1.687;3.25;-0.562
15679;1.97;-9.48;1.82;-3.375;5.0;-2.625;0.25;-9.51;2.01;-1.625;6.937;-1.187
15729;1.77;-9.39;1.83;-2.313;6.625;-2.438;0.17;-9.63;1.82;-1.562;8.813;-0.937
15778;1.7;-9.41;2.0;-1.5;5.5;-2.0;0.19;-9.57;1.9;-1.375;9.125;-1.562
15830;1.67;-9.41;1.97;-1.375;4.062;-2.313;-0.04;-9.74;1.71;-1.5;5.875;-2.188
15879;1.66;-9.41;2.02;-0.437;0.375;-1.5;0.16;-9.62;1.94;-1.0;4.187;-1.687
15928;1.62;-9.44;1.95;-0.312;-1.312;-1.562;0.16;-9.78;1.99;-1.062;2.75;-1.625
15978;1.83;-9.42;1.88;-0.25;1.625;-1.312;0.07;-9.51;1.94;0.875;4.25;-2.25
16030;1.38;-9.38;1.96;0.187;4.312;-1.125;-0.05;-9.59;1.98;-0.062;2.875;-2.125
16079;1.34;-9.53;2.04;2.563;-0.375;0.5;-0.31;-9.67;1.89;0.125;0.562;-0.562
16128;1.48;-9.42;2.05;1.875;-3.438;1.312;-0.17;-9.63;1.8;1.312;-3.688;-0.75
16178;1.64;-9.42;1.76;1.687;-2.5;0.75;0.16;-9.51;1.79;0.75;-4.625;0.125
16230;1.67;-9.54;1.69;3.438;-4.937;2.063;-0.12;-9.67;1.69;0.375;-5.0;1.187
16279;1.59;-9.48;1.76;5.187;-10.813;3.5;-0.09;-9.68;1.65;-1.937;-7.625;2.563
16328;1.69;-9.42;1.81;3.813;-12.813;3.063;-0.06;-9.74;1.5;-1.187;-13.813;2.25
16377;1.8;-9.41;1.74;2.813;-12.313;2.063;0.18;-9.63;1.93;-0.625;-10.0;1.687
16430;1.83;-9.48;1.57;1.812;-8.875;1.625;0.21;-9.56;2.2;-0.125;-6.125;0.437
16479;1.87;-9.41;1.68;1.125;-2.5;0.75;0.19;-9.54;2.2;-0.187;-3.188;-0.062
16528;1.67;-9.41;1.87;0.187;2.25;0.125;0.36;-9.61;2.12;1.5;0.875;-1.25
16578;1.71;-9.44;1.82;-0.625;4.0;-0.437;0.13;-9.6;2.12;0.937;2.438;-1.187
16630;1.68;-9.48;1.81;-0.937;5.812;-0.812;-0.13;-9.73;1.91;0.875;1.937;-1.25
16680;1.58;-9.47;1.8;0.25;4.312;0.437;0.19;-9.6;1.92;0.75;4.0;-0.312
16728;1.66;-9.46;1.82;0.625;1.5;0.687;0.01;-9.67;1.86;1.062;3.625;-0.25
16779;1.7;-9.48;1.83;-0.25;3.188;0.0;0.08;-9.7;1.94;1.062;4.062;-0.187
16830;1.76;-9.4;1.76;-1.312;3.375;-0.437;0.02;-9.58;1.82;0.625;4.25;-0.437
16880;1.63;-9.49;1.66;-1.562;4.25;-0.562;-0.28;-9.69;1.62;0.5;0.125;-0.062
16928;1.45;-9.52;1.67;1.0;0.625;1.0;-0.19;-9.59;1.53;2.125;-0.062;-0.187
16979;1.53;-9.5;1.87;3.625;-5.125;2.875;-0.34;-9.76;1.57;2.188;-4.687;0.75
17030;1.68;-9.48;1.87;3.313;-7.437;2.875;0.08;-9.84;1.59;5.375;-8.188;-0.5
17080;1.91;-9.35;1.79;3.125;-6.437;2.625;0.57;-9.44;2.26;3.938;-2.313;-0.25
17128;2.03;-9.35;1.65;1.875;-1.937;1.437;0.59;-9.37;2.39;2.313;2.063;-0.625
17180;2.15;-9.45;1.57;-1.187;7.437;-1.375;0.28;-9.48;2.13;-0.937;8.375;0.437
17230;1.95;-9.46;1.46;-3.938;13.188;-3.188;0.23;-9.8;1.76;-4.062;12.0;0.562
17280;1.99;-9.5;1.56;-4.062;14.375;-3.625;0.01;-9.8;1.22;-1.0;13.438;-1.375
17328;1.55;-9.42;1.77;-2.313;10.563;-1.875;-0.24;-9.78;1.36;1.125;13.313;-1.812
17380;1.51;-9.27;1.93;-2.5;1.562;-1.125;-0.12;-9.54;1.56;-2.375;7.937;-0.875
17430;1.57;-9.13;1.89;-3.688;-1.562;-0.812;-0.21;-9.52;1.78;-3.75;-0.812;1.5
17479;1.77;-9.46;2.18;-5.562;-3.063;-0.687;0.13;-9.85;2.24;-7.875;-5.812;3.063
17528;1.42;-9.24;2.21;-8.375;-4.937;-1.812;0.37;-9.61;2.04;-6.437;-2.438;2.375
17580;1.67;-9.43;1.76;-6.875;-4.187;-1.687;0.22;-9.38;2.03;-2.0;-2.625;0.25
17630;1.86;-9.41;2.41;-5.937;-9.375;-2.188;0.38;-9.36;2.36;-5.5;5.437;0.25
17679;1.84;-9.31;2.47;-5.187;-6.937;-2.375;0.26;-9.71;2.12;-5.875;-0.437;-0.187
17728;1.75;-9.6;2.46;-1.187;-4.75;0.437;0.27;-9.33;2.49;-6.937;-3.563;1.0
17780;2.25;-9.6;1.79;9.563;-11.125;3.563;0.48;-9.55;2.09;-9.438;-13.625;0.25
17830;2.39;-9.8;1.31;16.812;2.25;6.312;-0.32;-9.33;2.29;-4.812;-44.813;-0.562
17879;2.0;-10.28;1.1;30.0;-2.063;14.313;0.85;-9.02;2.75;-7.187;-39.813;4.625
17927;2.96;-11.04;0.73;66.938;23.937;13.438;0.25;-9.15;2.98;-10.375;-23.125;8.063
