time_ms;left_accel_x;left_accel_y;left_accel_z;left_gyro_x;left_gyro_y;left_gyro_z;right_accel_x;right_accel_y;right_accel_z;right_gyro_x;right_gyro_y;right_gyro_z
18527;-9.93;0.48;-0.36;-10.563;-14.438;4.687;-10.25;-0.94;2.21;19.937;-11.875;2
18579;-10.16;3.76;-2.81;97.5;-14.938;6.125;-10;-0.5;1.75;25.812;-3.813;2.125
18630;-9.85;2.06;-1.59;3.563;-12.125;20.562;-11.26;-0.32;1.34;17.437;11.688;-1.125
18677;-6.47;-1.76;3.31;20.125;0.125;6.125;-11.73;0.45;-0.61;21.687;37.5;-9.75
18730;-10.27;3.17;1.45;-45.063;-41.125;8.75;-11.79;0.9;-1.5;11.563;85.563;-15.125
18780;-9.02;1.89;2.26;-15.313;-52;-1.75;-10.6;1.35;1.35;32.5;152.75;-1.562
18829;-9.68;1.22;1.19;-26.062;-44;-9.313;-12.24;-1.27;4.48;47.75;131.5;-31
18877;-9.62;3.26;1.27;-81.875;-36.375;0.812;-10.94;-2.1;4.53;-23.937;106.438;-46
18930;-9.92;3.92;0.61;-55.563;-13;3.188;-9.46;0.48;1.83;-126.938;93.188;-22.375
18980;-9.27;2.9;1.03;-20.437;-4.75;9.313;-7.51;1.45;0.9;-77.5;65.625;-22.812
19029;-8.89;2;1.99;-7.562;-6.937;1.875;-8.31;1.83;0.99;-56.438;17.5;-17.187
19077;-9.42;2.59;2.04;1.562;-17.062;-4.687;-8.61;1.78;-0.57;-0.625;10.063;-17.375
19129;-9.39;1.56;1.14;-7;-17.875;-6.687;-8.67;-0.12;-1.88;70.813;1.75;-14.063
19180;-9.56;3.02;1.52;-6.062;-16;-4.125;-9.55;-2.98;-2.77;34.188;-9.313;-1.5
19229;-9.41;2.27;1.95;21.312;-14;-0.687;-8.94;-2.25;-2.3;-6.5;-13.563;5.5
19277;-9.28;0.82;2;11.188;-16.875;0.75;-8.76;-0.86;-1.92;-10.563;-32.313;6.875
19330;-9.47;1.68;2;-16.812;-13.375;-0.375;-9.5;-0.75;-2.35;-12.938;-33.25;7.5
19380;-9.16;1.9;2.28;-13.875;-12.875;0;-9.88;-0.5;-2.11;-17.875;-27.812;7.5
19428;-9.17;1.96;2.24;-16.062;-13.25;-2.938;-10;-0.65;-1.61;-12.063;-21.687;2
19477;-9.11;2.39;2.39;-13.438;-14.063;-2.25;-9.66;0.06;-0.64;-7.25;-24.312;-0.375
19530;-9.5;2.44;2.56;-6.812;-16;-2.375;-10.27;0.35;-0.57;2.563;-34.25;7.5
19580;-9.08;2.09;2.33;-2.375;-14.75;-2.875;-11.05;-0.36;-2.12;-35.25;-22.25;8.188
19628;-9.22;2.27;2.68;-10.813;-14.5;-3.75;-9.74;-0.45;-1.54;-11.375;-14.625;0.125
19677;-9.36;1.9;2.44;-19.437;-12.875;-2.563;-9.52;-0.08;-0.57;6.625;-32.438;5.25
19730;-9.53;2.38;2.07;-25.437;-2.563;0.375;-9.62;-0.5;-0.32;-13.5;-24.5;3.313
19779;-9.43;2.32;2.17;-15.688;11.938;6.062;-9.69;0.04;0.2;-16.562;-25.187;2.688
19828;-9.39;1.97;2.55;-16.5;17.875;8.813;-10.03;-0.39;0.13;0.812;-24.312;-1.375
19877;-9.78;1.63;2.33;-9.563;23.25;6;-9.92;-0.38;0.72;-10.5;-17.187;-5.125
19930;-10.2;1.25;0.94;-7;36.875;0.937;-9.37;-0.4;1.02;-0.25;-18.75;-4.812
19979;-10.47;0.91;0.22;2.188;76.25;6.625;-9.23;-0.87;1.9;-14.125;-20.187;-0.062
20028;-10.95;1.78;1.62;10.375;84.625;7.062;-9.75;-1.08;1.35;-27.937;-23.75;5.25
20079;-11.03;1.4;0.58;22.062;93.625;6.312;-10.39;-0.77;0.45;-26.875;-21.875;5.25
20130;-10.32;2.16;1.21;15.813;86.625;20.062;-10.11;-0.79;0.91;-12.125;-12.75;0.75
20179;-9.92;3.27;1.08;11.063;70.438;27.5;-9.41;-0.14;1.54;-1.812;-13.188;-1.312
20227;-9.05;2.31;-0.08;36.375;57.313;17.062;-9.69;-0.59;1.4;8.563;-13.563;-1.75
20279;-8.7;1.98;-0.07;41.375;37.25;21.312;-9.4;0.04;1.78;12.375;-13.125;0.312
20330;-7.98;1.99;-0.85;49.563;24.687;13.188;-9.5;-0.26;2.04;15.625;-13.813;0.812
20379;-8.28;1.67;-1.29;41.688;7.562;9.313;-9.64;-0.54;1.87;15.188;-15.563;2.563
20428;-8.51;1.35;-1.26;24.312;-4.5;8.438;-9.97;-0.6;1.42;5.875;-13.625;2.688
20480;-8.51;1.48;-1.95;4.937;-10.938;5.937;-9.77;-0.6;1.83;4.25;-14.25;2.938
20530;-8.77;1.94;-2.03;-8.75;-13.438;-2.25;-9.66;-0.37;1.55;-3.313;-12.375;3.438
20579;-9.43;2.19;-2.72;-5.625;-11.375;-13.875;-9.85;-0.09;1.99;-10.688;-16.125;4.5
20628;-9.36;2.56;-3.1;-9.125;-4.5;-9.5;-9.63;0.01;1.83;-3.063;-15.875;2.625
20680;-8.4;3.4;-2.9;-7.25;-5;1;-9.63;-0.11;2.17;13.188;-17.75;0.625
20730;-8.63;2.93;-2.18;0.25;-12.563;-2.875;-9.21;0.27;2.66;13.313;-16.437;-1.187
20778;-8.76;2.41;-1.46;19.687;-18.5;-4.375;-9.61;0.08;2.53;16.562;-20.5;0.062
20827;-9.29;1.51;-0.88;1.25;-30.562;-5.625;-9.72;-0.69;2.88;20.812;-20.937;0.375
20880;-11.3;2.41;-0.92;-0.437;-45.25;-14.5;-9.96;-0.88;3.18;9.938;-18.375;0.187
20930;-10.72;3.15;-2.42;65.125;-18.562;4.062;-9.27;0.27;3.11;5.25;-14.125;1.25
20978;-9.48;1.87;-2.28;-8.875;-4.125;5.562;-9.29;0.3;3.13;16;-12.313;3.188
21027;-9.3;1.46;-0.15;29.5;-10.375;2.75;-9.26;-0.02;3.24;23.437;-9.125;1
21080;-9.47;2.18;-0.78;17.625;-7.875;8.75;-9.38;0.14;3.19;20.375;-8.188;0.937
21129;-9.56;2.21;-0.31;12.375;-15.25;3.625;-9.38;0.16;3.47;19;-4.625;1.312
21178;-9.22;0.88;-0.38;1.437;-9.688;7.875;-9.27;0.69;3.44;19.562;-3.938;1.312
21229;-9.34;2.19;-0.57;-15.875;-16.937;5.625;-9.3;0.47;2.97;27.25;-0.937;-0.937
21279;-9.15;3.3;0.17;-1.562;-21.875;3.25;-9.41;0.2;3.06;31.125;3.938;-2.563
21329;-9.47;2.22;0.21;5.625;-32.688;2.5;-9.75;0.21;2.21;34;9.5;-3.938
21378;-9.65;1.17;0.15;6.25;-34.125;-1.75;-9.95;0.23;1.49;41.188;25.75;-8.063
21429;-9.46;1.51;0.69;-12.625;-32.813;1.562;-9.91;0.19;0.87;48.125;42.313;-8.688
21480;-9.31;1.76;1;-21.25;-34.063;-0.062;-10.26;0.79;0.08;27.625;74;-6.625
21529;-9.36;2.87;1.82;-2.875;-34.188;-2.375;-9.88;1.47;0.25;34;108.438;0.687
21578;-9.56;1.98;1.68;-11.563;-29.125;-2.438;-11.09;-1.7;1.93;44.625;96.688;-13.063
21628;-9.69;2.04;1.48;-34.625;-18.937;2.875;-11.28;-1.69;1.98;-27.187;84.688;-26.75
21679;-9.79;3.48;1.27;-46.625;-7;7.062;-9.9;-0.75;1.56;-98;75.625;-26.687
