Header;foot_Accel_X;foot_Accel_Y;foot_Accel_Z;foot_Gyro_X;foot_Gyro_Y;foot_Gyro_Z;shank_Accel_X;shank_Accel_Y;shank_Accel_Z;shank_Gyro_X;shank_Gyro_Y;shank_Gyro_Z;thigh_Accel_X;thigh_Accel_Y;thigh_Accel_Z;thigh_Gyro_X;thigh_Gyro_Y;thigh_Gyro_Z;trunk_Accel_X;trunk_Accel_Y;trunk_Accel_Z;trunk_Gyro_X;trunk_Gyro_Y;trunk_Gyro_Z;Label
60.96;-0.603567191;0.167912625;0.824418063;0.009814306;0.521516594;-0.299705556;-1.020458593;0.081555648;-0.43737408;0.700778066;0.757240526;-0.209447067;-0.986686588;-0.298450016;0.144451351;0.439340252;-0.255979574;-1.063903592;-0.968221766;0.016863474;0.25509704;0.199273651;-0.081757966;-0.330071805;stand
61.06;-0.630787601;0.18096615;0.748284535;0.229225173;2.749113036;-0.088416786;-1.338451527;-0.042662232;-0.228880661;0.811950431;1.173468309;-0.622839115;-1.164135789;-0.099691734;0.226115687;0.518777817;-0.662063668;-0.681534496;-1.194424008;-0.090021596;0.36464059;0.328636608;0.209165554;0.040764412;stand
61.16;-1.498062161;0.432631933;1.057911151;-0.105024721;6.037620551;-2.184401152;-1.579473208;0.467374704;0.011817195;-0.514417881;2.199817323;-0.979744253;-1.358188019;0.296199915;0.130981354;-0.871575311;-0.724526266;1.025641237;-1.248255115;0.092344343;0.173980309;0.013018492;0.076769752;0.731821295;stand
61.26;-1.131535419;1.398898696;1.921735784;-0.868002291;1.710750062;-2.136750071;-1.193099886;0.51543904;-0.146161657;-0.537328185;1.880411699;-0.04097524;-1.246698461;-0.035030966;0.278014318;-0.235861361;0.435108894;3.087286957;-1.070406122;0.067877613;-0.237107723;-0.662449246;0.235344597;-0.044500077;stand-walk
61.36;-0.195884598;0.432984471;1.095171484;1.277964481;-4.51282523;2.059125153;-0.619509556;0.214712263;0.145100614;-0.598567261;-1.877593575;1.335147313;-1.03815345;-0.279323772;0.260677302;1.336671865;1.105533175;2.951992028;-0.776839837;0.012476568;-0.011897377;-0.818115032;0.058837836;-0.391931552;stand-walk
61.46;-0.608590765;-0.066368101;1.153465942;1.200992712;-5.356181691;1.384146081;-1.123918249;-0.107618481;-0.151151056;-1.361244653;-5.072502824;1.108406527;-0.667492424;-0.314422811;0.171106795;0.654425046;1.215994726;1.546434083;-0.737670486;-0.2052098;-0.072873825;-0.823443649;-0.204135985;-0.034902518;stand-walk
61.56;-2.122503464;-0.037511547;0.965585877;0.324326919;-3.091097642;2.824841824;-1.778990662;0.117794929;-0.928271039;-1.887804627;-5.638338161;0.134299555;-0.759499074;0.345618695;0.211321633;-0.909694202;0.451396037;0.131388512;-0.895810027;-0.119090974;0.174606955;-0.871017079;-0.40580552;0.402304887;stand-walk
61.66;-2.69594338;-0.592355196;-0.768710279;-0.418867351;1.896202567;0.16215549;-1.110232216;0.142531071;-1.470233838;-0.455785745;0.872900574;0.104726644;-1.125454181;0.75227276;0.16327409;-0.467673485;0.170841238;0.785936336;-1.114337147;0.136369508;0.412661569;-0.881474408;-0.129217722;-0.110941979;stand-walk
61.76;-1.089707224;0.052221286;1.240686685;-0.463698345;1.081819915;-0.195166203;-1.198344267;0.029156651;-0.546614685;-0.208864945;3.290245515;0.026343561;-1.165033264;-0.308888553;0.205746647;-0.696453964;0.220866923;-0.411337466;-1.277788991;-0.072364873;-0.093815848;-0.015765732;0.41691596;-0.822934445;stand-walk
61.86;-0.568508867;0.19796242;0.818841111;0.083361971;-0.032309366;0.082379865;-1.039721439;0.197920721;-0.385850208;0.116219752;1.309621514;0.079777345;-1.222567676;-0.286103987;0.058422237;-0.312439832;0.042141564;-2.073573888;-1.189998278;-0.140325618;-0.221747128;0.414838774;0.081456888;-0.155809152;stand-walk
