time_ms,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z
11107,-0.975,-0.102,0.193,-0.04,0.00222,-0.01333,-0.996,-0.092,-0.076,-0.01111,-0.00444,-0.00667
11211,-0.969,-0.103,0.187,0.01111,0.00444,-0.01333,-0.992,-0.095,-0.055,0.0,0.00556,0.00667
11311,-0.977,-0.111,0.166,0.01333,-0.00222,0.01,-0.997,-0.092,-0.089,-0.00556,0.00556,-0.00111
11408,-0.973,-0.09,0.182,-0.05333,-0.00667,0.02,-0.997,-0.085,-0.081,-0.02889,0.0,0.00333
11510,-0.972,-0.095,0.182,-0.01556,0.0,0.01333,-0.996,-0.084,-0.076,-0.02556,0.0,0.00111
11607,-0.971,-0.1,0.19,-0.02,0.0,0.00778,-1.0,-0.086,-0.071,-0.02222,0.00111,0.0
11707,-0.971,-0.097,0.177,-0.04889,-0.00111,0.01667,-0.994,-0.089,-0.089,-0.04,-0.00111,-0.00778
11795,-0.972,-0.084,0.188,-0.03,0.0,0.00444,-1.0,-0.086,-0.071,-0.05111,0.0,-0.02
11908,-0.976,-0.083,0.182,0.04111,0.00333,-0.00333,-0.995,-0.089,-0.076,0.03778,0.00778,0.00667
12006,-0.978,-0.096,0.17,0.03333,0.00556,-0.01,-0.998,-0.082,-0.084,0.03556,0.00778,0.02222
12110,-0.968,-0.098,0.174,-0.01,-0.00889,0.01333,-0.987,-0.097,-0.079,0.02111,0.0,0.01
12210,-0.975,-0.087,0.182,0.02,-0.00556,-0.00778,-0.996,-0.083,-0.079,-0.01222,0.00333,0.00778
12307,-0.975,-0.083,0.187,0.02444,0.00111,0.00222,-1.001,-0.087,-0.082,0.03889,-0.00111,0.02556
12407,-0.971,-0.085,0.177,0.07889,0.00222,-0.02,-0.997,-0.078,-0.088,0.05333,0.00222,0.01111
12508,-0.971,-0.088,0.188,0.03333,0.0,-0.01111,-0.998,-0.073,-0.073,0.06556,-0.00444,0.00222
12605,-0.973,-0.086,0.173,-0.01111,-0.00444,-0.00111,-0.999,-0.066,-0.091,0.02444,0.0,-0.00222
12709,-0.971,-0.076,0.199,-0.01333,-0.00556,-0.00778,-1.003,-0.075,-0.068,-0.01889,0.0,-0.00667
12805,-0.963,-0.091,0.191,0.04,0.01111,-0.03222,-0.992,-0.088,-0.065,0.09556,0.01444,0.01333
12907,-0.969,-0.094,0.171,0.09,0.00333,-0.03,-0.994,-0.083,-0.083,0.1,0.01,0.00111
13004,-0.98,-0.091,0.169,0.07222,-0.00556,-0.02222,-0.994,-0.069,-0.101,0.07111,0.00222,0.01
13110,-0.973,-0.107,0.156,-0.02111,-0.01222,-0.01444,-0.991,-0.068,-0.109,-0.08889,-0.02222,-0.07444
13206,-0.972,-0.101,0.186,-0.1,-0.02333,0.02667,-1.004,-0.062,-0.07,-0.11889,-0.01,0.0
13308,-0.967,-0.088,0.187,-0.17,-0.02889,0.04333,-0.992,-0.083,-0.088,-0.15,-0.01889,-0.01333
13408,-0.972,-0.074,0.226,-0.09111,-0.01,0.00556,-1.006,-0.097,-0.025,-0.06111,-0.00333,-0.00222
13509,-0.963,-0.087,0.2,0.11,0.01889,-0.03,-0.99,-0.098,-0.049,0.16111,0.03,0.03444
13605,-0.975,-0.093,0.18,0.18333,0.02,-0.04,-0.993,-0.072,-0.094,0.19111,0.02556,0.02
13707,-0.972,-0.117,0.171,0.06,0.00889,-0.00667,-1.0,-0.056,-0.107,0.06,0.01222,0.00444
13806,-0.98,-0.091,0.174,-0.03444,0.0,0.01,-0.998,-0.072,-0.089,-0.01778,0.01,0.01556
13907,-0.965,-0.063,0.182,-0.07444,-0.01556,0.0,-0.994,-0.08,-0.084,-0.06111,0.00111,-0.00111
14005,-0.978,-0.102,0.153,-0.05111,0.0,0.0,-1.011,-0.073,-0.085,-0.09,-0.01111,-0.00667
14108,-0.967,-0.081,0.189,-0.03111,0.0,0.03444,-0.999,-0.073,-0.07,-0.08,-0.00556,0.02222
14213,-0.963,-0.082,0.199,0.05444,0.01333,0.01,-0.987,-0.09,-0.059,0.02667,0.0,0.00333
14304,-0.968,-0.103,0.175,0.02,0.02333,-0.06444,-0.995,-0.08,-0.088,0.04667,-0.00889,-0.04778
14406,-1.007,-0.136,0.192,-0.05444,0.04889,-0.10889,-1.022,-0.108,-0.117,0.0,-0.02333,-0.15889
14505,-0.949,-0.152,0.202,-0.24333,0.01889,-0.02556,-1.0,-0.096,-0.012,0.00778,-0.02,-0.07222
14608,-0.957,-0.147,0.162,0.06111,0.03,-0.12333,-0.974,-0.168,-0.048,0.09556,0.02,-0.06778
14705,-0.961,-0.187,0.169,0.06667,0.04889,-0.14222,-0.99,-0.156,-0.069,0.1,0.0,-0.15667
14807,-0.981,-0.176,0.161,0.01,0.04,-0.09,-0.994,-0.154,-0.066,0.05667,0.02,-0.12667
14906,-0.963,-0.176,0.19,-0.06111,0.02,0.05444,-0.976,-0.166,-0.065,0.03222,0.03778,-0.11
