Header;foot_Accel_X;foot_Accel_Y;foot_Accel_Z;foot_Gyro_X;foot_Gyro_Y;foot_Gyro_Z;shank_Accel_X;shank_Accel_Y;shank_Accel_Z;shank_Gyro_X;shank_Gyro_Y;shank_Gyro_Z;thigh_Accel_X;thigh_Accel_Y;thigh_Accel_Z;thigh_Gyro_X;thigh_Gyro_Y;thigh_Gyro_Z;trunk_Accel_X;trunk_Accel_Y;trunk_Accel_Z;trunk_Gyro_X;trunk_Gyro_Y;trunk_Gyro_Z;Label;
16.1;-0.589521967;0.27908041;0.721609741;0.023553685;0.821443672;-0.129014326;-1.020397798;0.063190434;0.278802237;-0.108892122;-0.754371886;-0.282978049;-0.930157269;-0.346309752;0.140391252;-0.458202512;0.176598976;-0.330783338;-0.972485665;0.034043735;0.34572417;0.268066107;0.066899017;-0.181532765;walk;8
16.2;-0.662087563;0.289339138;0.703505985;-0.185131718;1.796528284;-0.479655416;-1.106900064;0.041147128;0.207483954;0.520096264;-1.020645386;-0.489629207;-1.07573586;-0.304123573;0.18679376;-0.448279822;0.183602278;-0.100859194;-1.110901605;0.057305021;0.363145917;0.253030212;-0.102320773;0.078769859;walk;8
16.3;-0.819281166;0.256707561;0.505328398;-0.650677093;3.316178445;-1.05990665;-0.967571642;-0.022224144;0.291470318;0.334969909;-1.469952812;-0.467510239;-0.95203911;-0.147269535;-0.049685916;-0.624438453;0.007363002;0.747085582;-0.910841487;-0.025941379;0.285094441;0.156207171;-0.04338698;0.055491412;walk;8
16.4;-1.214475748;0.248817451;0.414686753;-0.302473059;3.050145798;-1.557629391;-0.953591474;-0.020884774;0.444411439;-0.133946926;-1.778928358;-0.238502887;-1.039293345;-0.251666663;0.106806968;-0.250084729;-0.315699864;1.220157138;-0.980590185;-0.074184133;0.156277773;0.097192289;-0.097956075;0.063271679;walk;8
16.5;-0.871505411;0.293570297;0.64828301;0.381477649;-0.104506346;-1.228501973;-0.62392439;-0.056127703;0.691839578;-0.005323545;-0.744423719;-0.006798703;-1.154748737;-0.27854145;-0.085567193;0.921691479;-0.483159762;1.866957157;-0.961959303;-0.083039874;0.20962267;-0.012682395;0.050503751;-0.044384879;walk;8
16.6;-0.429612822;0.20844461;0.601646087;0.900771315;-3.11712382;0.732589432;-0.373752214;-0.089498338;0.674981348;0.017792111;1.884977963;0.168038791;-1.033696312;-0.262625322;-0.029900756;0.216734907;-0.748912596;1.486171804;-0.951948872;-0.037191907;0.277848427;-0.25208373;0.100558939;-0.003691237;walk;8
16.7;-0.795967215;0.167874065;0.770315732;1.636226049;-4.127074061;1.762281008;-0.614275701;-0.087554967;0.562672377;-0.020187016;4.174644832;0.131620838;-0.800249454;-0.287721026;-0.033679752;0.762659015;-0.267905846;0.661981729;-0.936832974;-0.063118836;0.308154599;-0.077612;0.138094805;-0.074550769;walk;8
16.8;-1.48651924;0.018897226;0.638600426;1.033898091;-2.442707148;2.474485844;-1.113550976;-0.055101518;0.363621466;-0.347101448;3.690088581;0.191362317;-0.852244403;0.058371953;0.016313543;0.354619229;0.150109725;-0.157962371;-0.942973644;-0.066124106;0.301327114;-0.091567104;0.080451989;0.043903341;walk;8
16.9;-1.476299845;-0.300463147;0.127871897;-0.004776954;-0.158641296;1.085848892;-1.121672408;-0.074828434;0.15261409;0.065582288;0.548067751;0.124228715;-1.026058127;0.262421961;0.249580325;0.148286961;0.068884865;-0.530862175;-0.958639829;-0.055269416;0.342520505;-0.163118253;-0.070514636;0.125928193;walk;8
17;-0.527741505;0.359492298;0.855286768;-0.29587375;1.309086194;-0.50540235;-1.101654571;-0.06159397;-0.082216021;0.374310336;-0.714227879;0.127089828;-1.165636629;0.031828468;0.045049907;0.51123254;0.150211258;-0.464447146;-1.089750279;-0.076006429;0.374003894;-0.348474571;-0.052214013;0.04622387;walk;8
17.1;-0.62010079;0.331602197;0.768150952;-0.415896496;0.119605939;-0.094087553;-0.978297263;0.011235249;0.04982584;-0.022396471;-0.743134525;0.244537985;-0.905516799;-0.006811102;0.007482926;0.121820354;-0.042398997;-0.817896082;-0.926322541;-0.083979478;0.323966016;-0.106413522;-0.038436418;-0.047018827;walk;8
17.2;-0.569998227;0.291127793;0.738792879;-0.069603724;-0.034587155;-0.007252271;-0.991760645;0.05226295;0.096426974;-0.401978118;-0.764631317;0.232291913;-0.955207159;-0.163446764;0.221544928;-0.309571348;0.050298782;-1.016679377;-0.940500472;-0.011984781;0.227631697;-0.207161299;-0.179055477;-0.033765711;walk;8
17.3;-0.534034148;0.304271978;0.736029421;-0.056795449;-0.065618409;0.004663784;-0.983071381;0.078871761;0.165193498;-0.156365817;-0.630667425;0.11783578;-0.959773574;-0.246234005;0.146122328;-0.12570119;0.170566819;-0.724148648;-0.96545189;0.033325113;0.211084099;-0.142498232;0.035147443;0.004989943;walk;8
17.4;-0.527212743;0.287987774;0.744896895;-0.131078495;-0.125826069;-0.100531447;-0.979230913;0.07779812;0.205346964;-0.029719282;-0.508035298;0.028986873;-0.936616407;-0.299939992;0.146696688;-0.148731109;0.158158721;-0.702040423;-0.961591481;0.002033662;0.288812198;0.050507657;0.05044168;0.056854844;walk;8
17.5;-0.52452485;0.26784571;0.75296093;-0.14090997;-0.097298615;-0.152786663;-0.969854956;0.06561659;0.244942887;-0.181678305;-0.47705897;-0.014972446;-0.919736956;-0.321517602;0.092801298;-0.08975574;0.203403494;-0.621629752;-0.92429791;0.022113519;0.311868666;-0.026102089;0.167570971;0.03963039;walk;8
17.6;-0.523669964;0.254716589;0.76587336;0.009839971;0.160471103;-0.128974072;-1.004392057;0.060321286;0.230601929;-0.353146163;-0.547150783;-0.073093587;-0.953792215;-0.328395685;0.096020175;-0.245120467;0.168598376;-4.52E-01;-0.94021431;0.03148327;0.325465843;0.115106575;0.070072421;-0.036651124;walk;8
17.7;-0.549493815;0.252723999;0.770283119;0.014190355;0.75134757;-0.205889937;-1.0556441;0.045050195;0.232785151;0.047978299;-0.769938751;-0.254893917;-0.988942214;-0.319480197;0.136143026;-0.557969545;0.09778134;-0.323557262;-1.002270468;0.03280702;0.382113946;0.356004867;-0.036084335;-0.19867797;walk;8
17.8;-0.640176091;0.267585638;0.732108972;-0.23058634;1.873085165;-0.440143574;-1.118726027;0.072016354;0.157280253;0.81232805;-1.14226641;-0.513821388;-1.054812094;-0.279185593;0.264127301;-0.192731661;0.225625505;-0.215033762;-1.080842016;0.049530252;0.376299547;0.2887576;-0.194868185;0.019854907;walk;8
17.9;-0.797923004;0.294687792;0.556573394;-1.028925161;3.523637437;-1.499264765;-1.017443436;0.033923485;0.27703316;0.336095654;-1.716144;-0.404842652;-1.003660179;-0.078469902;-0.06106185;-0.639318153;-0.105469224;1.012270786;-0.941331783;-0.033011303;0.269521757;0.027912781;-0.1090998;0.161439999;walk;8
18;-1.331642671;0.185388028;0.569706602;-0.310138538;3.309156831;-2.089530762;-0.987232691;-0.032124833;0.480606063;-0.423383262;-1.902505295;0.001965802;-1.114197742;-0.21006772;0.108584059;-0.507078137;-0.583589354;1.693481163;-0.939519302;-0.09925669;0.13801605;0.074788274;0.014000259;0.074653347;walk;9
18.1;-0.681391775;0.264653552;0.640264101;0.431942091;-0.50806993;-0.373046235;-0.510018586;-0.099481985;0.773698878;-0.119480894;-0.317397291;0.149893466;-1.228181172;-0.277314677;-0.033902929;0.940118682;-0.690797354;2.202280119;-0.983710649;-0.06766021;0.274389827;0.044126692;0.115805623;-0.028877498;walk;9
18.2;-0.402301626;0.031987144;0.673995189;1.138902454;-3.356561232;1.243733441;-0.280835938;-0.087492098;0.620360066;0.03412898;2.544730396;0.172625238;-0.92071927;-0.214946188;-0.024164162;0.264188125;-0.674886538;1.419887094;-0.921251787;-0.038983378;0.313474974;-0.127933722;0.141608436;0.033461153;walk;9
18.3;-0.86446832;0.164871852;0.826994583;1.97835187;-4.248450511;1.831195112;-0.650907467;-0.102385734;0.473677125;-0.126847604;4.600525036;0.139621996;-0.706260744;-0.225064384;-0.051722652;0.641502884;-0.033210955;0.244333614;-0.919192485;-0.050297044;0.336419969;-0.154512123;0.129674904;0.013118894;walk;9
18.4;-1.646789878;-0.053751071;0.723533879;0.842612;-2.471331162;2.580877484;-1.24554812;-0.071055319;0.193209821;-0.62107994;3.66639821;0.151200542;-0.935095206;0.177697398;0.089243138;0.21534133;0.362880327;-0.677679265;-0.918447233;-0.053545081;0.349772506;-0.148246441;0.037852735;0.089904643;walk;9
18.5;-1.163636164;-0.30250262;0.176173931;-0.004972955;0.628671322;0.310130881;-1.186844245;-0.059816542;-0.074944037;0.293550776;-0.153343372;0.061560361;-1.140685259;0.42180137;0.27414183;0.46046556;0.174893056;-0.583219356;-0.964231051;-0.079806344;0.342347089;-0.149063354;-0.081194784;0.061172387;walk;9
18.6;-0.782130342;0.448149552;0.835650411;-0.39187531;1.066210373;-0.476759664;-1.018643764;0.003100283;0.005704636;0.612215763;-1.097912605;0.146800078;-1.008465439;-0.000846651;0.07669566;-0.200985894;-0.16716107;-0.15207238;-1.125092052;-0.125274242;0.324972579;-0.002102999;-0.125699127;-0.143315699;walk;9
18.7;-0.558834362;0.26046178;0.763823053;-0.228933094;-0.071609094;-0.124728445;-0.967467565;0.009013998;0.108109347;-0.291329529;-0.83496246;0.285893708;-0.976051937;-0.115584098;-0.007295167;0.04708962;0.00811012;-0.911439743;-0.921981397;-0.019645811;0.300968204;-0.202449985;-0.132712694;-0.049650018;walk;9
18.8;-0.537804146;0.281651001;0.753489517;-0.089964856;-0.083269579;-0.011693135;-0.98253047;0.063823071;0.13974027;-0.379927759;-0.698850687;0.219666463;-0.953998909;-0.210953559;0.1853126;-0.006333316;0.127928455;-0.999773298;-0.952030588;0.051989937;0.155083305;-0.150855632;0.011011391;-0.06019664;walk;9
18.9;-0.51855531;0.281768601;0.754048409;-0.069564143;-0.044315898;-0.004200319;-0.996903835;0.084920805;0.149110165;-0.448185392;-0.481271796;0.10431685;-0.952328204;-0.243529781;0.178607844;0.087072388;0.292122514;-0.886875313;-0.954640941;0.008319731;0.277868624;-0.114572514;0.03334391;0.054521694;walk;9
19;-0.507206299;0.283411198;0.755418389;-0.145602609;-0.098222173;-0.100402305;-0.982226345;0.078430403;0.100291517;-0.059529459;-0.569283467;-0.014539995;-0.974814162;-0.16291133;0.188639515;-0.280429119;0.155215748;-0.724249545;-0.915647543;-0.016137026;0.283387336;-0.034320133;0.184098553;0.024057315;walk;9
19.1;-0.507389216;0.241154456;0.773133678;-0.129111533;-0.073357278;-0.111678693;-0.969235537;0.063145694;0.259782682;-0.016464332;-0.621070802;-0.066368736;-0.912995145;-0.327511992;0.069262393;-0.400147008;0.186794736;-0.620198093;-0.932754728;0.034552215;0.326891708;-0.006528487;0.123834469;-0.009391766;walk;9
19.2;-0.508922328;0.247510342;0.785702628;0.009976376;0.177185986;-0.068602576;-1.017993991;0.063799815;0.23635714;-0.130253813;-0.661885486;-0.172552039;-0.939124803;-0.337333053;0.134324357;-0.215263342;0.254420078;-0.566518582;-0.950108153;0.040882009;0.344435762;0.057270556;0.079446645;-0.008219917;walk;9
19.3;-0.530402794;0.255671293;0.807724259;-0.064288712;1.015685887;-0.179557312;-1.11553892;0.049810085;0.186757852;0.568414033;-0.928858719;-0.416419015;-1.056798569;-0.325733701;0.198801532;-0.216828487;0.230629414;-0.335159598;-1.081954082;0.042805438;0.329139883;0.073339846;0.180891084;0.010339941;walk;9
19.4;-0.658165421;0.296046111;0.713921081;-0.325393818;2.807610671;-0.671654477;-1.083374921;0.036367254;0.196471519;0.720954523;-1.499807814;-0.491957454;-1.066218381;-0.088954865;0.025811386;-0.404485687;0.022364751;0.685885352;-1.036425661;-0.022812957;0.256795247;0.085534601;0.100230308;0.067222595;walk;9
19.5;-1.08441071;0.265929021;0.549647752;-1.078293411;3.819528989;-1.808691701;-1.013845236;0.003442509;0.37783011;-0.20464545;-1.879100192;-0.132159471;-1.045688661;-0.161148214;0.03310524;-0.649049582;-0.36596247;1.183719281;-0.949817683;-0.094875792;0.118272217;0.243522742;0.038256912;-0.052801119;walk;9
19.6;-0.778441745;0.348882949;0.791161617;0.357157442;0.98083722;-1.309098892;-0.674057258;-0.050608085;0.629888364;-0.33369955;-0.980217681;0.220660349;-1.150715746;-0.305432726;-0.01716791;0.243994848;-0.497366908;1.913610321;-0.984525919;-0.078791082;0.165833522;0.032547136;-0.014044629;-0.030891746;walk;9
19.7;-0.445570441;0.222896869;0.690428471;0.862721675;-2.233829066;0.774910539;-0.424135456;-0.045289638;0.608615821;-0.109105888;1.68218297;0.245798469;-0.987014652;-0.234456128;0.022260228;0.285687435;-0.674628802;1.533784706;-0.94221198;-0.069450878;0.230428375;-0.082151524;-0.021619345;-0.027875359;walk;9
19.8;-0.737789215;0.138574073;0.707707393;1.49246015;-3.706212765;1.606931757;-0.627076306;-0.049806843;0.523260128;0.011317216;3.694541648;0.164248554;-0.825821792;-0.190907493;0.039035901;0.689523234;-0.307633554;0.732939222;-0.940101209;-0.077672018;0.265544089;-0.092059238;0.025204148;0.012922554;walk;9
19.9;-1.213493231;0.195681505;0.745663638;0.961426168;-2.497408444;2.203089531;-1.043891629;-0.045587979;0.318073812;-0.091515381;3.865652507;0.173370754;-0.806103821;-0.018327866;0.018054992;0.207315303;-0.004830277;-0.234855595;-0.939306818;-0.069401708;0.28074045;-0.110118052;-0.04496433;0.071153078;walk;9
20;-1.44815403;-0.289931098;0.276600171;0.098025507;-0.869932648;1.650957883;-1.181762643;-0.079532463;0.065614912;-0.230334897;1.367453554;0.156712621;-1.083847585;0.298889265;0.211581872;0.689997679;0.205842138;-0.473362875;-0.938736964;-0.095056334;0.338151476;-0.101894793;-0.003105745;0.092974564;walk;10
20.1;-0.813918209;0.103984715;0.639189911;-0.210634625;1.138026907;-1.095758151;-1.125502237;-0.029023099;-0.020696462;0.174469532;-0.828572254;0.086913938;-1.205289708;0.099983623;0.019100589;0.277635358;0.086205226;-0.492064575;-1.125856544;-0.089259482;0.342515651;-0.20747109;-0.014832077;0.060877422;walk;10
20.2;-0.633932566;0.371784955;0.80053582;0.072116613;0.359545572;0.07475831;-0.985519337;0.032744481;0.029345168;-0.41881177;-0.84297124;0.175647564;-0.854562591;-0.074476429;0.087020237;-0.724850349;-0.145393234;-0.701184928;-0.98326287;-0.064709523;0.309555142;0.092078199;-0.073210531;-0.005278535;walk;10
20.3;-0.547135016;0.397762769;0.699165395;0.253714298;0.106537775;0.173260198;-0.985287243;0.083512969;-0.005223135;-0.627837178;-0.818797252;0.127287944;-0.967339634;-0.068389007;0.213415643;-0.274413381;0.237122586;-0.803609788;-0.89263007;0.019645728;0.133517786;-0.264197189;-0.12279279;0.085590188;walk;10
20.4;-0.531515785;0.368390016;0.709378652;-0.132782884;-0.047800119;-0.109963175;-0.987646287;0.087067189;0.123667696;0.105051739;-0.703038928;0.035134284;-0.952721524;-0.232187902;0.173272608;-0.260516483;0.114427953;-0.554850877;-1.014908;0.011391388;0.177217998;0.02690612;0.049815657;0.061826721;walk;10
20.5;-0.529850109;0.349556982;0.714816577;-0.284812434;-0.218939915;-0.286189259;-0.97524716;0.081322277;0.164959588;0.049984845;-0.559973773;0.013666307;-0.947177637;-0.24546655;0.139419476;0.127120976;0.195289806;-0.722926962;-0.919784492;0.014457622;0.271517762;-0.000443267;0.118167334;0.025112637;walk;10
20.6;-0.528435498;0.288610302;0.7455467;-0.328859719;-0.179080332;-0.191719927;-0.968009011;0.065909553;0.220380785;-0.082118315;-0.554660753;-0.018340562;-0.934923821;-0.26906053;0.08069618;0.017007458;0.238471496;-0.892743874;-0.949600115;0.022882091;0.270828578;0.115204265;0.05725466;-0.038489856;walk;10
20.7;-0.516445746;0.261166544;0.762402057;-0.196127268;-0.022621619;-0.098672478;-0.985647506;0.076262632;0.242044304;-0.325692904;-0.598098626;-0.068974449;-0.928904192;-0.336222307;0.110657738;-0.231069391;0.162096251;-0.634368433;-0.926056793;0.019898982;0.294018441;0.26392581;-0.003910277;-0.179240794;walk;10
20.8;-0.522917406;0.256810159;0.780664929;-0.024709658;0.37649922;-0.140532264;-1.025014659;0.066878966;0.257946978;-0.275673381;-0.734110991;-0.206217127;-0.969989317;-0.339702547;0.098292881;-0.531949513;0.081554707;-0.470002199;-0.98563521;0.019176626;0.326261644;0.556787329;-0.05844835;-0.307351835;walk;10
20.9;-0.581936996;0.279260186;0.754740243;-0.08075576;1.231621219;-0.330724342;-1.091662616;0.064434715;0.253203129;0.246234886;-0.936618031;-0.448829451;-0.974905039;-0.384427167;0.220857885;-0.684154735;0.200768319;-0.309475816;-1.03427907;0.054883013;0.387607358;0.440131059;0.009563267;-0.216054451;walk;10
21;-0.691509371;0.309253549;0.68672895;-0.594408156;2.797577675;-1.032976791;-1.078869564;0.053820087;0.207090958;0.843983484;-1.375124575;-0.580872934;-1.089395097;-0.167259503;0.105709537;-0.43481316;0.17024622;0.299226193;-1.092380794;0.025578365;0.300215453;0.275405473;-0.107575595;0.20727262;walk;10
21.1;-1.098755445;0.119230749;0.446039965;-1.022035674;3.634465125;-1.969954922;-0.905781253;0.019394958;0.403484118;-0.182149497;-1.75346036;-0.187502187;-0.937749164;-0.217124038;-0.057469433;-0.723214992;-0.289624318;1.004268844;-0.898780944;-0.108343271;0.16868589;0.248456325;-0.022002961;0.099700199;walk;10
21.2;-1.061848574;0.294831707;0.690394849;0.648569756;1.401340792;-1.979073609;-0.756010879;-0.060990482;0.584066422;-0.416297345;-1.280976968;0.331888206;-1.096891559;-0.297252739;-0.027516872;0.119288061;-0.598011721;1.631690149;-0.978663089;-0.114770175;0.163717939;0.139229846;0.021025517;0.005706387;walk;10
21.3;-0.460154283;0.145105966;0.629505822;1.497615326;-2.012859873;0.765557707;-0.489640377;-0.132030702;0.675013729;-0.154145522;0.991575882;0.564768659;-1.112159507;-0.267396237;-0.068509832;0.41048727;-0.785890799;1.719369852;-0.965747268;-0.056758279;0.217526188;0.004780271;0.03717481;-0.012981145;walk;10
21.4;-0.609953121;0.015074652;0.742932402;2.34721867;-3.48932874;1.141433417;-0.596348562;-0.122466312;0.587580055;-0.238317933;3.204608712;0.593236756;-0.924980486;-0.190740276;-0.039191739;0.161208596;-0.552427456;1.308513808;-0.94181946;-0.066438122;0.264127944;-0.003869655;0.05546459;-0.036044318;turn1;10
21.5;-0.908909729;0.037260014;0.904267038;1.95136961;-2.692259989;2.151922002;-0.898540829;-0.062062861;0.409067233;-0.638594534;3.896568024;0.568913504;-0.824439178;-0.065602602;-0.024678121;0.011629652;-0.228595423;0.614053647;-0.935441556;-0.072608288;0.297080794;0.050380601;0.013355787;-0.052363021;turn1;10
21.6;-1.076574885;-0.116653556;0.914925711;1.218721801;-1.804589925;1.491661097;-1.113518188;-0.01233989;0.110004263;-1.317510135;3.070579411;0.47499344;-0.887256984;0.086566962;0.175617;-0.647078318;-0.157683463;-1.42E-01;-0.912778254;-0.079916316;0.31895951;0.041149986;0.031940581;0.062901966;turn1;10
21.7;-1.085672618;-0.380027807;0.419533244;0.665110539;-0.648953003;-0.085385594;-1.084847995;-0.061501841;-0.036915899;-1.091070065;0.683016619;0.128015007;-1.045560722;0.314233024;0.285596443;-0.016037095;0.055511403;-0.072935563;-0.993435291;-0.054954033;0.358200284;-0.107565885;-0.019120145;0.235621357;turn1;10
21.8;-0.606785372;0.457094311;0.621289263;-0.038586125;0.679396231;-1.853763881;-1.11985033;0.090958348;-0.174579829;-0.347297742;-0.859410199;-0.049541821;-1.086361185;0.089838171;0.01361862;-0.601478723;0.242069096;-0.392697173;-1.042609462;-0.092780065;0.442562141;-0.065932176;0.053264166;0.15967588;turn1;10
21.9;-0.746972939;0.359230303;0.828545541;-0.932588277;0.830559344;-0.247634581;-1.007279898;0.126270412;-0.063170905;-0.00095449;-0.972253383;0.004104447;-0.976817637;0.032414457;0.289608612;0.01865476;0.041607148;-0.936697718;-1.04384967;-0.118895137;0.272940438;0.507629456;-0.017877494;-0.193899738;turn1;10
22;-0.580296766;0.245927684;0.753254841;-0.164752015;0.002742987;-0.062993853;-0.971980686;0.125215175;0.067479313;-0.532001904;-0.910578089;0.064612929;-0.951580164;-0.113228144;0.098048916;-0.649957999;-0.032729678;-0.827884283;-0.942819825;0.00805952;0.11534639;0.52569899;-0.117530271;-0.174247476;turn1;11
22.1;-0.548043381;0.318714764;0.723890056;0.112330087;0.072673565;0.063112302;-0.969160209;0.145771356;0.142255456;-0.421264524;-0.651451164;0.050367183;-0.907725478;-0.341829696;0.192775651;-0.872748975;-0.014439255;-0.77050842;-0.974300717;0.005269025;0.139032794;0.82998199;0.008687275;-0.184395382;turn1;11
22.2;-0.54511054;0.328572364;0.716515728;0.072390328;0.069840238;0.027792033;-0.969960487;0.152896253;0.140286635;-0.398847151;-0.487535092;0.040299375;-0.951627224;-0.266532829;0.179757507;-0.42046534;0.000671237;-0.610783972;-0.95637669;-0.013267014;0.188552109;1.120895197;-0.056313494;-0.285701814;turn1;11
22.3;-0.549701739;0.319301073;0.717320144;0.062077936;0.023160538;-0.045232629;-0.984855285;0.150474624;0.183039829;-0.529959508;-0.431921903;0.053565346;-0.92401692;-0.338852122;0.150802763;-0.965199777;-0.20582868;-0.540750763;-0.972168189;0.001004188;0.224384659;1.276305792;0.021440403;-0.383888292;turn1;11
22.4;-0.557843525;0.333636722;0.706529845;0.249131342;0.173835865;-0.07238075;-0.973140852;0.157739376;0.208661526;-0.55559906;-0.440921592;0.026898693;-0.928839225;-0.333422092;0.17723727;-0.842235633;-0.192049561;-0.202955816;-0.968842614;0.02147816;0.264405437;1.358687855;0.095675458;-0.364079814;turn1;11
22.5;-0.581733753;0.367726823;0.67945709;0.304995603;0.358140636;-0.179878558;-0.992952991;0.126616397;0.213374862;-0.558805535;-0.560843922;0.054498333;-0.92682171;-0.327870893;0.156290404;-1.195330264;-0.223684749;-0.204700123;-0.942354851;0.030704487;0.314399202;1.146603512;0.178553127;-0.320396988;turn1;11
22.6;-0.629442204;0.346496192;0.652405036;0.230215767;0.71676213;-0.25208877;-0.978305748;0.081075171;0.277414712;-0.634715158;-0.756233546;0.063496055;-0.921190247;-0.321070841;0.088423154;-1.209968846;-0.218432302;-0.198113333;-0.94016203;-0.008026744;0.367701868;1.286828975;-0.036691748;-0.470975231;turn1;11
22.7;-0.69249006;0.358882409;0.618359372;0.239726709;1.483654306;-0.176344984;-1.103147535;0.08799335;0.220555434;-0.396593035;-1.050858925;-0.057655456;-0.999903415;-0.327832022;0.227722226;-1.152629346;-0.1371597;-0.187387035;-1.037246822;-0.008793929;0.398724053;1.032030635;-0.002226856;-0.394512307;turn1;11
22.8;-0.793647027;0.336709684;0.5249675;0.151309783;3.234410961;-0.476984193;-1.025576954;-0.01078722;0.333964777;-0.395965634;-1.412866367;-0.156836852;-1.05049371;-0.21945704;0.027250956;-1.003984267;-0.20120327;0.57738558;-1.075521607;0.003669736;0.240293116;0.575841811;-0.120587379;-0.042298302;turn1;11
22.9;-1.133320597;0.434145629;0.176192052;1.661211702;3.596832826;-0.303493519;-0.860609993;-0.013310113;0.51158614;-0.856859658;-1.489869645;0.044747086;-0.946772283;-0.298765185;0.039782875;-0.706034627;-0.317324626;1.033392793;-0.946326354;-0.067116651;0.087883131;0.639708681;-0.029048698;-0.166069435;turn1;11
23;-1.058463931;0.422394489;0.369619992;2.488804401;-0.690189542;-1.88190525;-0.73748946;-0.073855331;0.661065612;-0.957987564;-1.125108807;0.546982599;-1.128108632;-0.22646769;-0.118644576;-0.38396581;-0.364320939;1.781283189;-0.976368371;-0.066007827;0.167693057;0.273773751;-0.069385103;-0.098285483;turn1;11
23.1;-0.520910625;0.28651332;0.442591169;1.272092154;-2.444128078;0.098151479;-0.475529636;-0.112610465;0.665727934;-0.661755021;0.770349249;0.744806367;-1.082533064;-0.249899134;0.028708297;-0.296695982;-0.699965677;1.755591739;-0.952875784;-0.045992731;0.224676907;0.068814044;0.003336853;-0.095759068;turn1;11
23.2;-0.537655546;0.14039618;0.736648041;1.361005426;-4.074369945;0.612302451;-0.491306746;-0.079481574;0.548991369;-0.407181682;3.213774383;0.597004614;-0.914060011;-0.22319564;0.051607367;0.133761121;-0.316695628;1.311245023;-0.945584296;-0.057513562;0.289643279;0.067927102;0.049278487;-0.116674111;turn1;11
23.3;-1.064230356;0.259452134;0.856927644;1.695381087;-4.091743878;1.11205331;-0.903922877;-0.03098855;0.380423005;-0.706653675;4.452919368;0.50059192;-0.72751431;-0.125573577;-0.017607668;0.155066487;-0.039218799;0.150260758;-0.916846146;-0.053649844;0.312049052;0.067336366;0.002374602;-0.036765198;turn1;11
23.4;-1.477026988;-0.109038379;0.559045016;0.832327964;-1.801221463;1.178628355;-1.190087919;-0.050177008;0.086498188;-1.178873983;2.741497742;0.394950151;-0.981705125;0.211991569;0.250806345;-0.669293417;-0.107555931;-0.377352714;-0.937060591;-0.058407604;0.328250384;-0.110158546;-0.055909004;0.132030112;turn1;11
23.5;-1.0416852;-0.206484078;0.237758974;-0.351722887;0.482899194;0.137710111;-1.139312723;-0.059431159;-0.048432919;0.315070939;-0.328477934;-0.019064909;-1.041501711;0.190359543;0.279868572;0.794981311;0.318586403;-0.368126721;-0.971655115;-0.06539289;0.413734529;-0.153972067;0.042799619;0.166327267;turn1;11
23.6;-0.691035405;0.500948741;0.907929996;-0.655540377;0.963972255;-0.817098381;-1.063272849;0.039152102;-0.085368413;0.408634193;-0.998537425;0.05718328;-1.110625562;0.098447195;0.054691078;0.568299504;0.042019676;-0.595011673;-1.106608324;-0.096383771;0.336062172;0.002176194;-0.067039473;-0.083622625;turn1;11
23.7;-0.572816173;0.268239611;0.752171359;-0.128023196;0.012466897;-0.018364534;-0.956346174;0.061270997;0.07869534;-0.300924566;-0.936001766;0.138478203;-0.928242521;-0.161103454;0.037098357;-0.577895822;0.04974567;-0.699237175;-0.901138497;-0.028064823;0.229354182;0.023859608;-0.078850598;-0.045499143;turn1;11
23.8;-0.544961945;0.332200005;0.733314581;-0.203868699;-0.104145726;-0.156616611;-0.987289883;0.098735784;0.111519806;-0.238486092;-0.744607586;0.095663456;-0.94482552;-0.251480061;0.223478052;-0.270946018;0.022150405;-0.899807464;-0.977057784;0.018978706;0.156090422;0.140535168;0.058406532;-0.13466383;turn1;11
23.9;-0.528305017;0.276223789;0.752949249;-0.456490333;-0.286536996;-0.282092762;-0.979077762;0.089736149;0.148373425;0.003456698;-0.556977408;0.023150966;-0.94409356;-0.24291341;0.181184259;0.010269614;0.169120609;-0.694590926;-0.963128407;-1.87693E-05;0.238717086;0.243632998;0.037889568;-0.068766142;turn1;11
24;-0.50516504;0.18873143;0.780549818;-0.263660115;-0.144949309;-0.152415903;-0.973515978;0.065058014;0.189640067;-0.219207421;-0.513531683;-0.002825842;-0.937408168;-0.265089024;0.081104837;-0.24977769;0.159022053;-0.769362556;-0.937497529;0.00170448;0.261591191;0.226393137;0.20277873;-0.05640225;turn1;12
24.1;-0.491564655;0.18850653;0.791038689;0.160617196;0.080978747;0.022355353;-0.98076998;0.071125311;0.166698776;-0.334218524;-0.61027955;-0.053631065;-0.951616696;-0.238843641;0.136839151;-0.428735553;0.140732606;-0.661509332;-0.930661871;0.007884651;0.28940791;0.239116981;0.123336992;-0.113978523;turn1;12
24.2;-0.526584069;0.255463847;0.772214984;0.093496916;0.179207601;-0.020336717;-0.985625837;0.078752235;0.246061093;-0.111668454;-0.769792072;-0.151669818;-0.90147323;-0.359935172;0.140307053;-0.658301749;0.045080858;-0.480422575;-0.92314839;0.017540964;0.308388053;0.287227561;0.070880154;-0.191929798;turn1;12
