Header;foot_Accel_X;foot_Accel_Y;foot_Accel_Z;foot_Gyro_X;foot_Gyro_Y;foot_Gyro_Z;shank_Accel_X;shank_Accel_Y;shank_Accel_Z;shank_Gyro_X;shank_Gyro_Y;shank_Gyro_Z;thigh_Accel_X;thigh_Accel_Y;thigh_Accel_Z;thigh_Gyro_X;thigh_Gyro_Y;thigh_Gyro_Z;trunk_Accel_X;trunk_Accel_Y;trunk_Accel_Z;trunk_Gyro_X;trunk_Gyro_Y;trunk_Gyro_Z;Label;;
78.895;-0.267047433;-0.420207478;0.907501382;-0.089517408;-0.046752935;-0.026502521;-0.884107818;0.030605518;0.52899066;0.252874311;-1.402853854;0.265141906;-1.027975115;0.016802822;0.068882736;0.106349253;-1.528556097;0.351537857;-0.97409584;-0.178186454;0.181375143;0.258999132;-0.195657319;0.07109901;walk;34;
78.995;-0.210559806;-0.270224328;0.925028098;-0.628000469;-0.203566569;-0.063433663;-0.969487633;0.070624981;0.227076104;-0.49617953;-0.828088762;0.22637588;-0.9302252;0.043176867;-0.174413418;-0.547247957;-1.89355977;0.025813146;-0.852817849;0.001833851;0.185279225;-0.417801525;-0.165234249;-0.050621493;walk;34;
79.095;-0.23257464;-0.191029501;0.988026718;-0.530776894;-0.48979706;-0.010805959;-1.050244866;0.055443134;0.166863717;-0.826994692;-1.080452234;0.087684589;-0.964237942;0.071009736;-0.150929064;-0.818193698;-1.832250253;-0.155814854;-0.874142508;0.119256771;0.246078619;-0.549063752;0.223302776;0.397319787;walk;34;
79.195;-0.073296041;-0.051468642;1.138400673;0.716025274;-1.836129156;-0.432966859;-1.341248909;0.049935466;-0.120021444;0.118780635;-1.900665426;-0.361381199;-1.166771734;0.233741234;-0.309235232;0.211342265;-1.222261373;-0.305930832;-0.937165166;-0.076575926;0.500582001;-0.462609511;0.025171945;0.133002159;walk;34;
79.295;-0.047288413;-0.181477687;1.058267896;2.057241052;-6.568209991;-1.926921278;-1.637302431;0.061445338;-0.239421416;0.701166836;-3.060465601;-0.649277411;-1.317337198;-0.017675069;-0.760041971;0.940248823;1.298709932;-0.258876284;-1.193737705;-0.026422791;0.194955023;-0.159280579;-0.155305871;-0.576966946;walk;34;
79.395;-1.282583197;-0.521554705;1.96158779;0.751785742;-2.673976768;0.928415146;-0.672737816;-0.060668415;0.66780224;-0.540309975;-1.072085131;0.240722805;-1.379074306;-0.24700138;-0.095822956;-0.490481518;3.447823395;-0.388960435;-0.97796566;0.038743073;0.121258401;0.058416695;-0.081224899;-0.288443641;walk;34;
79.495;-0.082573302;-0.404468662;0.731809909;-2.634250961;5.895609845;2.007816933;-0.075493653;-0.136357712;0.55171239;-0.375855564;3.984013673;0.731652986;-0.95752911;-0.099110907;0.256299618;-0.814745212;2.540453811;-0.089722579;-0.867246737;-0.061426662;0.237108397;0.297338199;0.096893067;0.061383958;walk;34;
79.595;-1.083670026;-1.049614481;0.933509402;-2.217338647;5.654097336;2.068137673;-0.789826353;-0.186104516;0.44713244;-0.209787032;6.338778406;0.239973227;-0.59402861;-0.068689008;0.041192255;-0.329559135;0.269306143;-0.010507195;-0.812960498;-0.158599411;0.336611226;0.31327884;0.198376355;-0.215894144;walk;34;
79.695;-2.101857765;-0.595988848;0.079326554;-1.097623784;1.34919676;-1.364502164;-1.474586834;-0.079943256;0.284269697;0.569900061;1.54501598;-0.049601578;-0.982805659;-0.07241676;-0.716397712;0.565863749;-0.409435088;0.10450566;-0.94706123;0.046038992;0.516510973;0.391437725;-0.023514969;-0.09923087;walk;34;
79.795;-0.913380546;-0.537009371;1.206163478;0.865641966;-2.040799406;-0.450967001;-1.121306529;0.033682142;0.328311838;0.515314487;-2.548425861;0.207918124;-1.09475172;-0.021403457;-0.19636745;0.39985101;-0.458137324;0.373486668;-1.195435023;-0.007168726;0.14353654;0.225892569;-0.011141478;0.544330493;walk;34;
79.895;-0.294644186;-0.330272721;0.957656666;-0.238160965;-0.138469942;-0.049042416;-0.885664499;0.049720977;0.50883625;0.051113233;-1.500829004;0.24467209;-1.021180125;0.057672177;0.046550401;-0.070830396;-1.586489873;0.240148021;-0.986075947;-0.201209709;0.216490199;0.036604845;-0.143194108;0.171631525;walk;34;
79.995;-0.209149613;-0.227960341;0.947908804;-0.303199559;-0.284604581;0.102506319;-0.976155743;0.066942742;0.215476757;-0.375804846;-0.948800701;0.171721673;-0.923982437;0.043390902;-0.206636032;-0.414863967;-1.993578359;0.008656661;-0.823252541;0.017412251;0.210703903;-0.56777216;-0.056372525;0.03177113;walk;34;
80.095;-0.221406516;-0.232023557;0.995080529;-0.288599858;-0.679829726;0.029578784;-1.071426399;1.91E-02;0.210007143;-0.724735743;-1.186870411;0.037265341;-0.984312358;0.056806822;-0.136548026;-0.700759475;-1.977670746;-0.195479589;-0.864560704;0.133092151;0.274603037;-0.590226672;0.295604653;0.471075455;walk;34;WALK
80.195;-0.074063205;-0.080246234;1.094650459;0.905982994;-2.168247308;-0.753224471;-1.315447266;0.053615224;-0.057417287;0.301494098;-1.985773473;-0.527184401;-1.146719755;0.235256101;-0.271652122;0.443428761;-1.341561167;-0.406467402;-0.900054415;-0.01935871;0.514083528;-0.390112038;-0.071876692;-0.014144373;walk;35;JOG
80.295;-0.272304467;-0.168407947;1.10867765;2.220992056;-6.657466743;-1.689327764;-1.604938359;0.09263593;-0.198307138;0.662312455;-2.91592157;-0.686687282;-1.335105758;-0.029437687;-0.711065312;0.917981896;1.036482506;-0.310581071;-1.255354898;-0.043655407;0.182021511;0.115065661;-0.166640268;-0.79666665;walk;35;
80.395;-1.273279287;-0.565287449;1.826308614;0.621505376;-2.034145949;0.856011805;-0.713703;-0.076239475;0.701962808;-0.4328978;-1.078001107;0.280124624;-1.40437732;-0.245354993;-0.054605276;-0.479684679;3.452978674;-0.255639837;-0.992959348;0.015620271;0.111662406;0.041734485;-0.069392763;-0.301228199;walk;35;
80.495;-0.037786036;-0.332866311;0.65405927;-2.715020913;5.555704146;0.78867938;-0.059105491;-0.15459576;0.619740082;-0.181903211;3.509103051;0.70964291;-1.004171111;-0.127369908;0.264810807;-0.72708269;2.786233486;0.074011885;-0.851803643;-0.033157201;0.196607778;0.363157277;0.026451083;0.03393249;walk;35;
80.595;-0.954789086;-0.920326577;1.156137221;-1.592109101;6.041724136;2.276312756;-0.595186064;-0.162817926;0.492355134;-0.114962625;6.600488299;0.294447291;-0.601774563;-0.104265007;0.200176819;-0.315935722;0.426536141;0.101213205;-0.800784482;-0.088525623;0.348219866;0.419644672;0.106296046;-0.150336409;walk;35;
80.695;-2.288905034;-0.536489736;0.052745165;-1.589558198;2.122732207;-1.136402835;-1.519961349;-0.074300386;0.165224762;0.380193912;2.440352397;0.078722164;-0.938147492;0.033417316;-0.771957551;0.355133688;-0.516195588;0.129161204;-0.923992029;0.041086971;0.475156795;0.629766715;0.00044705;-0.126943506;walk;35;
80.795;-1.188589902;-0.64903468;1.180012004;1.717901564;-2.363165122;-0.722247204;-1.154739615;0.102884506;0.390329391;1.400011421;-2.971126728;0.172952326;-1.134222104;0.042106819;-0.171943067;1.248911146;-0.124007726;0.62707423;-1.178440776;-0.038461266;0.175253834;0.204996612;0.025285078;0.679486562;walk;35;
80.895;-0.336236531;-0.506295637;0.893571675;0.223890001;-0.055939426;0.093031346;-0.8177684;0.038616265;0.736841101;0.526931481;-1.675582867;0.296426724;-1.083290186;0.019592709;0.203970311;0.308519753;-1.716845401;0.520712875;-1.003567555;-0.196779892;0.212862077;0.131048296;-0.319718207;0.175289424;jog;35;
80.995;-0.174662119;-0.347328288;0.913510417;-0.806333804;-0.407337264;-0.11566129;-1.014906372;0.073695299;0.301617266;-0.698319852;-0.960869494;0.318616516;-0.956880295;0.013359172;-0.194162918;-0.772619281;-2.304448583;0.012102965;-0.848478726;-0.006419111;0.182634405;-0.590634135;-0.324777428;-0.0108802;jog;35;
81.095;-0.173124935;-0.187976186;1.054681404;-0.568856728;-1.606824206;-0.406838176;-1.253046521;0.05080439;0.109779483;-1.114676951;-1.41065537;0.070992364;-1.093080445;0.106305384;-0.245086832;-1.085138348;-2.245958769;-0.276119269;-0.978637522;0.039252361;0.307560012;-0.889391459;0.340872314;0.515352395;jog;35;
81.195;0.050191299;-0.02184212;0.881075585;0.796617085;-4.797333285;-1.463005348;-1.419089397;0.010420431;-0.482412253;0.189694302;-2.490957577;-0.501493003;-1.104762493;0.165581181;-0.648028851;0.337024808;-0.996162026;-0.399352259;-0.773338484;0.010671161;0.509735909;-0.691962513;-0.041363391;-0.048199534;jog;35;
81.295;-1.545969722;-0.184336312;1.9177794;1.067651814;-6.760322131;-1.005137081;-1.543389715;0.109231204;0.01307438;0.234290144;-3.040758357;-0.55453256;-1.436099744;-0.048469734;-0.632866294;0.52697465;2.515433649;-0.32875543;-1.259573852;-0.085693891;0.008084783;0.143802317;-0.324886543;-0.673706728;jog;35;
81.395;-0.499317485;-0.275361232;1.520363668;-0.620197593;4.072428371;1.793882239;-0.23858533;-0.189686222;0.825268399;-0.249560786;1.333195244;0.472143946;-1.436877461;-0.298855117;0.186052303;-0.535624547;3.615082299;-0.055459147;-1.008754772;0.11143856;0.194448472;0.419746841;-0.03537749;-0.01945734;jog;35;
81.495;-0.372152269;-0.635900308;0.95064244;-1.350860905;7.230008107;2.647810753;-0.215471043;-0.191923986;0.414603599;-0.157528451;6.31145939;0.313438301;-0.616055722;-0.070459628;0.421004172;-0.351891586;1.614181933;-0.007436003;-0.747957314;-0.229272228;0.219879067;0.775763347;0.044014106;-0.073435163;jog;35;
81.595;-2.337108821;-0.946986517;0.401436231;-2.062390739;4.463271268;0.73894873;-1.364831683;-0.101773399;0.407885651;-0.281672289;5.04822202;0.017669506;-0.715969893;-0.074093054;-0.527657854;-0.261469761;-0.1889453;-0.098654668;-0.774229617;-0.04309441;0.480063416;0.552152577;0.13902097;-0.303451767;jog;35;
81.695;-2.023293083;-0.600412242;0.772152304;0.972622492;-2.666360189;-1.132402522;-1.380784382;0.089778482;0.530079532;0.825206657;-2.881429291;0.119064651;-1.189651153;0.070375279;-0.318772672;0.732525306;0.194769997;0.376461634;-1.287294143;0.020058374;0.111087705;0.327712017;0.08708787;0.536031489;jog;35;
81.795;-0.470750368;-0.439259663;1.07985056;0.342580897;-0.39819494;0.025591004;-0.7885115;0.066630668;1.076474966;0.440113639;-2.052038435;0.175552929;-1.306583195;0.073708983;0.502487267;0.275629065;-2.117150859;0.386700674;-1.173012865;-0.220475053;0.24080139;0.021171183;-0.111232056;0.265524089;jog;35;
81.895;-0.135371366;-0.277222325;0.964685554;-0.359172639;-0.918669591;-0.112829647;-1.121148216;0.052105699;0.140218137;-0.617261106;-0.902899991;0.195641916;-0.9938363;-0.004779;-0.317977633;-0.64853854;-2.725091749;-0.056306579;-0.741394157;-0.038175894;0.09758798;-0.576196976;-0.358299289;-0.029123288;jog;35;
81.995;-0.297498544;-0.232351215;0.953878178;0.074536901;-1.977223898;-0.198616166;-1.102915664;-0.004366525;0.02372379;-0.679381579;-1.640949287;-0.014712419;-0.922178539;0.083704541;-0.267484259;-0.64574774;-2.199384968;-0.218293124;-0.821386615;0.10138688;0.270596993;-0.727580238;0.287532253;0.44496531;jog;35;
82.095;0.04255794;-0.088884246;0.984825669;1.77643084;-4.906836591;-1.615499802;-1.539480524;0.053535211;-0.603888178;0.733251521;-2.939915546;-0.644423652;-1.140421809;0.199040203;-0.800001014;0.91277145;-0.542397499;-0.32275795;-0.945950471;-0.040294566;0.349535747;-0.354823584;-0.088226072;-0.234628201;jog;35;
82.195;-1.703480221;-0.509907567;2.171024932;1.567706499;-5.392206056;-0.80085054;-1.409205201;0.078440674;0.482508906;0.059351184;-2.562607977;-0.176578054;-1.739204915;-0.201938657;-0.385348664;0.160371385;3.032808147;-0.177548272;-1.357949946;-0.093751135;0.150516351;0.10291581;-0.048910647;-0.651201306;jog;36;
82.295;-0.216472415;-0.537845038;1.050662924;-2.403713557;5.38752146;0.873133906;-0.090868013;-0.265605938;0.725021265;-0.382512898;2.50808874;0.817989778;-1.222403808;-0.262500573;0.292371606;-0.902705403;3.420552244;-0.047513456;-0.903452196;-0.011420409;0.133219662;0.200982264;-0.081851137;0.164943755;jog;36;
82.395;-0.655942621;-0.781294388;1.094430442;-1.632143286;7.173785515;2.479680255;-0.305999521;-0.183848032;0.396910362;-0.296070313;6.79238789;0.390276094;-0.503040676;-0.091327275;0.39942702;-0.500034356;1.147585977;-0.026469653;-0.71365557;-0.222271152;0.24813476;0.296792095;0.199176932;-0.102199513;jog;36;
82.495;-2.572112169;-0.673397427;0.166501981;-1.860349661;3.519793946;-0.116289431;-1.491105034;-0.069234792;0.289301204;-0.096687442;3.820286225;0.114829919;-0.820388493;0.030516934;-0.695479878;-0.115074116;-0.271088405;0.028886471;-0.801776839;0.019929456;0.528347447;0.526337491;0.086091821;-0.350144749;jog;36;
82.595;-1.560809255;-0.673200603;1.077329676;1.468867595;-2.813688;-1.014913224;-1.264256326;0.081539964;0.52939895;1.263257866;-3.31193637;0.093227554;-1.185301465;0.056843447;-0.171628492;1.154029378;-0.014626045;0.497379413;-1.340712194;0.000518752;0.079732751;0.441131686;0.185723327;0.39709085;jog;36;
82.695;-0.380451547;-0.417206813;1.023530584;0.217487097;-0.259687684;0.015907224;-0.809305782;0.055644262;0.956701701;0.39946016;-1.825467588;0.19960753;-1.234130966;0.041647576;0.405596403;0.236186832;-2.218975413;0.381094877;-1.051622873;-0.183036932;0.273477823;0.144194468;-0.068929543;0.037060966;jog;36;
82.795;-0.128398334;-0.304951276;0.947836982;-0.488324152;-0.843223082;-0.237555017;-1.095207834;0.048179183;0.190857615;-0.642962363;-0.934922009;0.185343072;-0.981084132;-0.002993331;-0.257928364;-0.671433149;-2.664849061;-0.059172188;-0.728137797;0.037460389;0.169570905;-0.386179278;-0.287612496;-0.068479053;jog;36;
82.895;-0.305615875;-0.109060733;0.993009972;-0.365910203;-1.853109873;-0.519651293;-1.131591879;0.024790705;0.015158488;-0.812714794;-1.519850655;-0.067069674;-0.980931155;0.10905022;-0.208135088;-0.766774239;-2.225922698;-0.28537764;-0.789322182;0.003949463;0.300434043;-0.841031052;0.136497063;0.552574923;jog;36;
82.995;0.107958182;-0.149660038;0.972858924;1.1281459;-5.210858956;-1.669427719;-1.581158471;-0.00936572;-0.601161936;0.711291395;-2.94646234;-0.66676947;-1.186415315;0.153862407;-0.815427063;0.896982047;-0.39331514;-0.378717106;-1.070679098;0.008016571;0.351390935;-0.493327516;-0.226527142;-0.149476905;jog;36;
83.095;-1.690115309;-0.035285905;2.243930235;0.761284337;-5.511711025;-0.140954636;-1.366078544;0.115348773;0.457762188;-0.113603526;-2.524639351;-0.291746799;-1.709072042;-0.182989009;-0.331921676;0.10984821;3.058262051;-0.384267362;-1.338745381;-0.083246478;0.110535611;-0.045352456;0.071469326;-0.623243969;jog;36;
83.195;-0.302710925;-0.239851833;1.005192976;-1.368519325;5.051750155;1.589513621;-0.062833793;-0.157500448;0.741634107;-0.35909435;2.380733598;0.873851214;-1.207123528;-0.199874478;0.322403732;-0.948657423;3.374137163;0.013307289;-0.88738397;0.0601438;0.163848884;0.269841815;-0.071217795;0.052438892;jog;36;
83.295;-0.598390788;-0.701106945;0.929982695;-1.453079117;6.77203495;2.620191933;-0.301613636;-0.150453332;0.414213691;-0.037452297;6.322826445;0.559497761;-0.531158437;-0.058329032;0.390591895;-0.48316591;1.216389053;0.270812489;-0.668413441;-0.163854447;0.201482413;0.576261976;0.123372741;-0.079415272;jog;36;
83.395;-2.272873037;-0.768836176;0.314847236;-2.072565602;3.759880908;-0.291193946;-1.468318357;-0.096412188;0.347177785;0.097731449;4.201652998;0.139618763;-0.849041867;-0.006158001;-0.583045391;0.046061702;-0.226754615;0.127100346;-0.841558297;0.001592551;0.511212832;0.587480327;-0.045402251;-0.328590566;jog;36;
83.495;-1.728407208;-0.727515678;0.91617919;1.730690387;-2.574638251;-0.721675637;-1.325728576;0.061137065;0.493963309;1.216363763;-2.863045582;0.124951299;-1.192458018;0.028325972;-0.261594798;1.109224993;-0.10580342;0.490503174;-1.427160021;-0.005246413;0.094499882;0.297507159;0.243888927;0.484461192;jog;36;
83.595;-0.341769413;-0.491006166;0.971001754;-0.040577596;-0.260519419;-0.056147237;-0.798466319;0.066903984;0.849823983;0.221471209;-1.915882876;0.267342191;-1.12158313;0.035579612;0.353275604;0.063689415;-2.044287497;0.343225701;-0.885445066;-0.181834453;0.308258398;0.120790907;-0.07071855;0.156889114;jog;36;
83.695;-0.160693658;-0.231795087;0.973538775;-0.76952558;-0.716757648;-0.194458887;-1.079668294;0.097394915;0.192358553;-0.908655778;-1.021922451;0.204367411;-0.988168371;0.056739143;-0.213134622;-0.923001113;-2.494049607;-0.143833404;-0.809842786;-0.031683884;0.127302135;-0.565799411;-0.300163491;-0.058387258;jog;36;
83.795;-0.290641648;-0.148317233;1.000921104;-0.155399758;-1.644296715;-0.336897954;-1.113870486;0.017066183;0.07096134;-0.715533002;-1.615914003;-0.09174816;-0.965347818;0.107691196;-0.192901637;-0.660844153;-2.07604655;-0.294266128;-0.813878088;0.123294023;0.297672283;-0.872366049;0.179799699;0.518470987;jog;36;
83.895;0.142076992;-0.038164699;0.963398668;1.18117387;-4.645212744;-1.474636039;-1.519539101;0.042163977;-0.476223545;0.593738756;-2.741357751;-0.61922838;-1.180807852;0.197761232;-0.680127311;0.765787161;-0.769902852;-0.368468652;-0.99553272;-0.056027531;0.422597257;-0.535148154;-0.14514184;0.042518544;jog;36;
83.995;-1.573246181;-0.151470645;2.054622019;1.197745891;-6.606948409;-0.947391462;-1.487634912;0.154590399;0.241518121;0.15178029;-2.69230527;-0.43542543;-1.613212388;-0.102061908;-0.507214152;0.399382558;2.729491031;-0.310652595;-1.357677445;-0.058996754;0.087536548;0.015186999;0.0765228;-0.803672917;jog;36;
84.095;-0.579386293;-0.268683768;1.212265493;-1.198459802;4.754714068;1.618022569;-0.189565887;-1.35E-01;0.800994178;-0.297662853;1.812558211;0.728511642;-1.317178219;-0.209127048;0.242757012;-0.792440504;3.460793915;0.020588373;-0.909825742;0.073106016;0.209971464;0.399955655;0.031507295;-0.102836921;jog;36;
84.195;-0.318912219;-0.699978971;0.780971931;-1.540491098;6.89841934;2.625262235;-0.245097712;-0.236080715;0.458099098;-0.138100235;6.037026469;0.472478716;-0.622123843;-0.097163042;0.42165034;-0.481094363;1.684050062;0.105021317;-0.669957945;-0.131591281;0.180741054;0.469549066;0.013440252;-0.042343646;jog;37;
84.295;-2.108860149;-0.969276116;0.625310964;-1.842136533;4.289355235;0.493021006;-1.362027104;-0.140373735;0.42060504;-0.070300882;5.212419971;-0.068621829;-0.771571917;-0.082376181;-0.430329731;-0.037800996;-0.105624563;-0.102848461;-0.822215397;-0.038848987;0.459905258;0.635284078;0.011834078;-0.313051808;jog;37;
84.395;-1.91537504;-0.578579102;0.646363699;1.20157854;-2.314108886;-1.108084258;-1.447106888;0.078468121;0.313082517;0.974625598;-2.31960827;0.056111484;-1.179148698;0.026703509;-0.525558789;0.907724921;0.219346329;0.328190533;-1.335328337;-0.120075751;0.177754138;0.097387559;0.00301108;0.416297909;jog;37;
84.495;-0.526473815;-0.48509868;1.063269389;0.124619195;-0.438384317;-0.134223528;-0.751092728;0.06984407;0.876754051;0.383390609;-2.32914738;0.260848928;-1.118536087;0.066506321;0.351039841;0.194606799;-1.46875837;0.418018985;-1.067237255;0.036218677;0.25608038;0.117138769;-0.061727631;0.336773436;jog;37;
84.595;-0.135776155;-0.244241559;0.959128673;-0.390774163;-0.311904236;0.072388784;-1.005496078;0.087856525;0.311122324;-0.413612355;-0.919443225;0.223775325;-0.988166776;0.037334728;-0.168967841;-0.473981344;-2.682571492;0.026422155;-0.794179615;-0.126665827;0.193653781;-0.245480144;-0.236250293;-0.097129062;jog;37;
84.695;-0.224805375;-0.262075232;0.997465125;-0.369573803;-1.014963969;-0.108846033;-1.114777773;-0.003520738;0.095473131;-0.847574733;-1.311216329;0.066046338;-0.95491795;0.060188428;-0.226780828;-0.829016497;-2.331426008;-0.202105556;-0.813286219;0.149151548;0.213525611;-0.532535487;0.099259751;0.300743127;jog;37;
84.795;0.06557071;-0.045954358;1.066787252;1.017024317;-2.982840697;-1.162534781;-1.413750569;0.048441944;-0.31202913;0.484794059;-2.418864085;-0.500237289;-1.152786225;0.233945964;-0.483459872;0.606983302;-1.429200808;-0.328247143;-0.90332067;-0.051224138;0.45533103;-0.460162028;-0.02479413;0.139602532;jog;37;
84.895;-0.695291369;-0.262728675;1.536345839;1.515730814;-7.672701509;-2.325776316;-1.71109493;0.070152176;-0.132709566;0.437021016;-3.228433126;-0.624541298;-1.503825744;-0.124586681;-0.762908099;0.729457725;1.919833641;-0.356999858;-1.361010137;-0.089585074;0.121723968;-0.106138116;-0.0014083;-0.731502427;jog;37;
84.995;-0.869481274;-0.198077932;1.989185227;-1.343539269;1.931166689;0.228295389;-0.43057898;-0.066624568;0.654975348;-0.710695183;0.47360205;0.621267525;-1.334149383;-0.180460146;0.10975335;-0.885050712;3.849798509;-0.371613894;-0.541183983;-0.316082637;0.322438669;-0.271853867;-0.290484143;-0.214647053;jog;37;
85.095;-0.435757436;-0.679310367;0.615435272;-1.546193504;7.39738738;2.024533039;-0.049207939;-0.311359556;0.729993948;-0.970204509;5.269199218;0.971785591;-0.923548795;-0.241929091;0.445458852;-1.270030786;3.618192659;-0.535242933;-0.215510303;-0.103136014;-0.090529173;-1.207875437;-2.586702462;-2.232126297;jog;37;
85.195;-1.984210951;-0.552866038;1.067808472;-1.668289924;5.493844859;0.70595369;-1.227337323;-0.146207907;0.442079681;-0.214941214;6.088234783;0.688806773;-0.633306221;0.027762186;-0.443519552;-0.548825878;-0.733367259;0.240177824;-2.34481617;1.984114727;-0.749949359;0.982332922;0.893921376;0.896614729;jog;37;
85.295;-1.909052721;-0.601226606;0.412452981;2.087209394;-1.787097769;-1.125710025;-1.488314292;-0.032097475;0.138907848;2.276728614;-1.395863385;0.077988156;-1.106898441;6.00904E-05;-0.584418575;2.123117107;-0.29733489;0.819531391;0.129143263;-1.707388885;0.330392978;-0.659070619;1.09846257;1.281988978;jog;37;
85.395;-0.732860163;-0.787957977;1.032808239;0.464943907;-0.740149548;-0.367154442;-0.78096545;0.017038149;0.992743795;0.739788841;-2.561048852;0.299306818;-1.033388255;-0.021624999;0.120570464;0.455548716;-2.093685948;0.644440994;-1.685414688;1.785367011;-0.230794756;2.151357944;0.933989545;0.869946138;jog;37;
85.495;-0.149282206;-0.015723029;0.980470025;-0.305173424;-0.216846832;0.047137065;-0.912047575;0.232175319;0.262970402;-0.218791241;-1.083445744;0.222043833;-0.970386864;0.145215516;0.002362247;-0.289486673;-2.743754586;0.11494131;-0.350978284;-1.114557332;0.166338229;0.13543576;0.002161036;-0.081790092;jog;37;
85.595;-0.169812315;-0.340262474;0.994547115;-0.519347266;-0.985503631;-0.145394236;-1.141871946;-0.000957263;0.184054763;-0.88888971;-1.346052786;0.190206999;-1.001691011;-0.003511774;-0.21439598;-0.907553866;-2.281317993;-0.087707172;-0.883596864;0.23215666;0.209883707;-0.62174333;0.032372943;0.220698575;jog;37;
85.695;0.08629364;-0.044701555;1.045342565;0.525925638;-3.325136015;-1.117214258;-1.424404092;0.018320549;-0.283003861;-0.121083725;-2.366004638;-0.337182555;-1.169111615;0.222012231;-0.445163319;-0.019413144;-1.444594842;-0.341825322;-0.861078221;-0.051355033;0.558374128;-0.606516099;0.080294295;0.314279099;jog;37;
85.795;-0.830210608;-0.146874814;1.393028387;1.521286401;-8.027648064;-2.071359651;-1.71620482;0.129570666;-0.226723031;0.493186559;-3.116192007;-0.666469189;-1.439107905;0.00086545;-0.787539596;0.782330281;1.731971286;-0.340968974;-1.331166633;-0.082792794;0.125900935;-0.206794834;-0.26042553;-0.601840306;jog;37;
85.895;-1.22038334;-0.284741575;1.946606178;-0.714794575;1.09170721;0.808850102;-0.515783291;-0.132546867;0.894374689;-0.494298637;-0.021689198;0.547406225;-1.571923314;-0.314204294;0.071041629;-0.72188085;3.86974519;-0.229207798;-1.067273525;0.072426557;0.154796383;0.013591172;-0.064991012;-0.21417458;jog;37;
85.995;-0.120850505;-0.518264136;0.610022591;-1.551867391;6.939497335;1.819483773;0.023371553;-0.198262534;0.436990532;-0.346120112;5.008250773;0.744343774;-0.701861116;-0.073723182;0.432586538;-0.818263575;2.422464018;-0.041042349;-0.663679211;-0.110651933;0.198041137;0.387726075;0.063426505;0.082178703;jog;37;
86.095;-1.561541929;-1.003949653;1.103693644;-1.695835894;6.175546617;2.345102447;-0.966385847;-0.109327608;0.427176946;-0.375519208;6.754156009;0.202402352;-0.588725873;-0.123026856;-0.087927532;-0.438620854;0.040572118;-0.020358723;-0.718956954;-0.045552117;0.434377106;0.560688555;0.095491545;-0.378716404;jog;37;
86.195;-2.315522873;-0.358200977;0.082518745;-0.029802725;-0.540893119;-1.233384883;-1.679113224;-0.034738277;0.027530447;0.805563914;-0.052234623;0.199240001;-1.154374273;0.140523709;-0.86400255;0.743384989;-0.16803386;0.367250401;-1.248908582;-0.069468102;0.39873829;0.5619906;-0.158136859;0.204475218;jog;38;
86.295;-1.004817971;-0.850584325;1.22896503;1.514481341;-1.563689952;-0.413658682;-0.857248564;0.106329719;0.934750333;1.239860137;-3.102529345;0.193412947;-1.162604412;0.009008283;0.381617343;1.041290414;-0.915895078;0.673751308;-1.181934092;-0.046805869;0.119391292;-0.014893182;0.196519487;0.649378271;jog;38;
86.395;-0.129919237;-0.396678165;0.91799698;-0.622302565;-0.242736387;-0.08257318;-0.979768328;0.044774543;0.42313979;-0.309029689;-1.257586742;0.346806608;-1.015713031;0.012510964;-0.048747276;-0.43621766;-2.609381888;0.185830942;-0.839990792;-0.169486033;0.168859577;-0.018971826;-0.234968047;-0.150409091;jog;38;
86.495;-0.225863956;-0.245429639;0.962410189;-0.777707628;-1.054469037;-0.249833513;-1.077735176;0.076466285;0.156205816;-1.063020676;-1.33520847;0.199424852;-0.944574545;0.048693723;-0.205385735;-1.074470614;-2.381801158;-0.142194743;-0.83619184;0.024371118;0.162943059;-0.590387113;0.065117939;0.165939933;jog;38;
86.595;-0.151004553;-0.073780919;1.016469697;-0.001225068;-2.473376173;-0.596365531;-1.246584542;0.007867912;-0.110382644;-0.642861308;-2.107511325;-0.224085967;-1.049647388;0.169147487;-0.266428981;-0.559958335;-1.8062598;-0.382206731;-0.696796875;-0.043662878;0.51480419;-1.245671945;0.186319176;0.598404625;jog;38;
86.695;-0.291200099;-0.096216912;1.155594617;1.260155266;-7.318142837;-1.962506324;-1.746326635;0.078808681;-0.513982835;0.680950766;-3.145550571;-0.862956251;-1.327324541;0.090904234;-0.891133178;0.994964309;0.618334856;-0.474625957;-1.312903757;0.020642524;0.173596032;-0.127462848;-0.371886165;-0.662908934;jog;38;
86.795;-1.683689432;0.099114378;2.356916411;-0.400143943;-1.706215026;-0.049046514;-0.938174634;0.041316021;0.794748749;-0.358795388;-1.29660524;0.259924823;-1.726496659;-0.250560469;-0.100099258;-0.437663879;3.790512975;-0.229184836;-1.193275175;-0.047840235;0.131341432;0.104119237;-0.079771388;-0.577010061;jog;38;
86.895;-0.187974191;-0.286894626;0.727851968;-0.868992127;7.340605467;1.203698483;-0.010633478;-0.117948863;0.555471832;-0.016986367;4.08999389;0.921338679;-0.963645492;-0.060345056;0.380839566;-0.862089744;3.126637402;0.309878269;-0.739710939;0.04568466;0.17995611;0.369452452;0.020967914;0.114854184;jog;38;
