time_ms,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z
7512,-0.974,-0.061,0.201,0.0,-0.00444,-0.00778,-1.006,-0.073,-0.083,-0.00444,0.00444,0.0
7614,-0.965,-0.079,0.21,0.00222,0.01,-0.00111,-1.001,-0.083,-0.059,0.06556,0.01111,0.02667
7715,-0.965,-0.089,0.175,-0.09,0.00889,-0.01444,-0.989,-0.081,-0.098,-0.06444,-0.01556,-0.06
7816,-0.971,-0.056,0.218,-0.09556,-0.00222,0.0,-1.005,-0.089,-0.047,-0.10667,-0.00889,-0.02889
7919,-0.975,-0.104,0.17,0.02333,0.00222,0.00556,-0.992,-0.11,-0.1,0.02444,0.00222,0.00889
8013,-0.967,-0.063,0.207,0.04,0.00222,-0.02667,-0.999,-0.092,-0.057,-0.02,-0.02,-0.01111
8112,-0.977,-0.054,0.215,0.17667,0.00222,-0.02,-1.004,-0.087,-0.078,0.19333,0.00444,0.04111
8221,-0.972,-0.096,0.191,0.12667,0.00222,-0.02222,-1.0,-0.059,-0.1,0.10778,0.00444,0.02556
8313,-0.965,-0.078,0.204,0.0,-0.02333,0.02556,-0.995,-0.065,-0.062,0.0,0.00667,0.02444
8420,-0.966,-0.067,0.191,0.00444,-0.00333,0.00667,-0.994,-0.082,-0.088,-0.00889,0.00778,0.00222
8518,-0.97,-0.062,0.207,0.01,0.0,-0.01111,-0.996,-0.075,-0.076,0.01222,-0.00222,-0.00556
8613,-0.972,-0.07,0.207,0.03,0.00222,-0.01333,-1.003,-0.076,-0.065,0.04,0.01,0.01222
8717,-0.967,-0.101,0.193,0.00556,0.00778,-0.00333,-0.999,-0.076,-0.087,0.01111,0.01667,0.01667
8818,-0.979,-0.069,0.198,-0.01,-0.00111,0.00333,-0.995,-0.086,-0.081,-0.02,0.00333,0.01
8914,-0.973,-0.073,0.204,0.01111,0.0,-0.00667,-1.002,-0.076,-0.076,-0.02444,0.00222,-0.01333
